FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Virgil;van Dijk;DEF;SOU;5400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marco;Van Ginkel;MID;CHE;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jamie;Vardy;FWD;LEI;9900000;6;;;;;;;;1;;;;1;;;;;;;;;;;;;0;;;;;;;;;90;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guillermo;Varela;DEF;MUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan;Vertonghen;DEF;TOT;5500000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam;Vokes;FWD;BUR;6000000;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michel;Vorm;GLK;TOT;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matej;Vydra;FWD;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Theo;Walcott;MID;ARS;7500000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kyle;Walker;DEF;TOT;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonathan;Walters;MID;STK;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Wanyama;MID;TOT;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Ward;DEF;BUR;4500000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Leicester;Watford;Arsenal;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Ward;DEF;CRY;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;88;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Ward-Prowse;MID;SOU;5300000;4;;;;;;;;0;;;;;;;;;;;;;;;;;;;1;;;;;;;8;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcin;Wasilewski;DEF;LEI;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Duncan;Watmore;MID;SUN;5000000;1;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;26;;;;;Everton;Tottenham;Crystal Palace;West Brom;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Watson;MID;WAT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Weir;MID;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Arsenal;Liverpool;Chelsea;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Welbeck;FWD;ARS;7400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glenn;Whelan;MID;STK;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connor;Wickham;FWD;CRY;5700000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Georginio;Wijnaldum;MID;LIV;7800000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Hull;Swansea;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonathan;Williams;MID;CRY;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ashley;Williams;DEF;EVE;4500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;;1;;;;;;;;90;;;;;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Willian;MID;CHE;7400000;8;;;;;;;;0;;;;1;;;;;;;;;;;;;1;;;;;;;;;77;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Wilshere;MID;ARS;5900000;1;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Wilson;FWD;MUN;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kane;Wilson;DEF;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Wimmer;DEF;TOT;4700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Winks;MID;TOT;4500000;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Philipp;Wollscheid;DEF;STK;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Man Utd;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Granit;Xhaka;MID;ARS;5300000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Chelsea;Burnley;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Claudio;Yacob;MID;WBA;4500000;2;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Bournemouth;West Ham;Stoke;Sunderland;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Yaya Toure;MID;MCI;7700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DeAndre;Yedlin;DEF;TOT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Man City;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maya;Yoshida;DEF;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;West Ham;Leicester;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ashley;Young;MID;MUN;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;Leicester;Stoke;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pablo;Zabaleta;DEF;MCI;4800000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wilfried;Zaha;MID;CRY;5400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;24;;;;;Middlesbrough;Stoke;Sunderland;Everton;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simone;Zaza;FWD;WHU;6700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;West Brom;Southampton;Middlesbrough;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ron-Robert;Zieler;GLK;LEI;4500000;1;;;;;;;;1;;;;;;;;;;;;;;;;;0;;;;;;;;;33;;;;;Liverpool;Burnley;Man Utd;Southampton;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oleksandr;Zinchenko;MID;MCI;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Bournemouth;Swansea;Tottenham;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kurt;Zouma;DEF;CHE;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Arsenal;Hull;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juan;Zuniga;DEF;WAT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Burnley;Bournemouth;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
