FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nampalys,Mendy,MID,LEI,4500000,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,2,0,0,0,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0,0,0,0,0,0
Mikel,Merino,MID,NEW,4900000,0,47,1.46875,2.99744897959184E-07,9.59183673469388E-06,0,15571,4,18,0,0,0,1,0,9.6,21,-1,0,47,1,0,0,0,4,0,3,0,1,0.1,15140,0,0,0,0,1324,6,0,0,262,Arsenal,Everton,West Brom,Watford,Tottenham,1.1,0.8,1.2,1.4,0.8,73.4
Per,Mertesacker,DEF,ARS,4700000,0,15,0.46875,9.97340425531915E-08,3.19148936170213E-06,0,45852,0,7,0,0,0,1,0,3.2,68,-3,0,15,3,0,0,0,2,0,0,0,0,0.5,31103,0,0,0,1,351,54,0,0,77,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.2,0.3,0.2,0.4,0.2,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381E-07,4.28571428571429E-06,0,68709,3,16,0,0,0,0,0,4.3,126,-3,0,18,3,0,0,0,0,0,2,0,0,0.4,59569,0,0,0,0,753,16,0,0,125,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,20.9
Simon,Mignolet,GLK,LIV,4700000,0,67,3.5,7.4468085106383E-07,1.42553191489362E-05,0,110362,3,24,0,36,0,0,0,14.3,272,-3,0,67,3,0,0,0,0,0,7,0,0,1.1,66183,0,0,1,0,1710,50,0,0,329,Bournemouth,West Brom,Stoke,Chelsea,Brighton,3.5,2.8,4.5,3.3,4.7,28
Luka,Milivojevic,MID,CRY,5100000,10,125,4,7.84313725490196E-07,2.45098039215686E-05,0,264856,6,49,0,0,0,10,0,25,4519,1,-1,125,-1,1.9,1,9.7,19,0,5,0,0,9.9,773049,0,0,0,2,2629,44760,1,0,541,Brighton,Watford,Leicester,Stoke,West Brom,4.5,3.5,4.3,3.7,5,147.5
James,Milner,DEF,LIV,6000000,6,72,2.18181818181818,3.63636363636364E-07,1.2E-05,0,282681,3,22,0,0,0,0,0,12,431,-5,0,72,5,1,0,6,4,0,6,0,3,2.4,53226,0,0,0,1,1543,2103,0,0,410,Bournemouth,West Brom,Stoke,Chelsea,Brighton,1.7,1.3,2.3,1.6,2.4,118.5
Tyrone,Mings,DEF,BOU,4200000,0,0,0,0,0,0,17690,1,4,0,0,0,0,0,0,22,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,2629,0,0,0,0,135,9,0,0,17,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1,1.66666666666667E-07,8.33333333333333E-07,0,117874,1,8,0,0,0,0,0,0.8,33,-5,0,5,5,0,0,0,0,0,0,0,0,0.8,8924,0,0,0,0,135,1,0,0,19,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.61702127659574E-07,2.12765957446809E-06,0,155501,0,0,0,0,0,1,0,2.1,66,-3,0,10,3,0,0,0,0,0,0,0,0,0.7,48927,0,0,0,0,89,0,0,0,37,Arsenal,Everton,West Brom,Watford,Tottenham,0,0,0,0,0,16.6
Henrikh,Mkhitaryan,MID,ARS,7700000,0,91,4.1,5.32467532467532E-07,1.18181818181818E-05,0,2331203,2,13,0,0,0,2,0,11.8,40992,-3,1,91,3,0.1,0,0.5,8,0,10,0,9,8.4,2243082,0,0,0,3,1367,87,-1,0,355,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,133.5
Jayson,Molumby,MID,BHA,4500000,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,6,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Nacho,Monreal,DEF,ARS,5600000,0,118,4.9,8.75E-07,2.10714285714286E-05,0,1375346,3,25,0,0,0,4,0,21.1,10248,1,0,118,-1,0.5,0,3,14,0,10,0,2,7.1,1446359,0,0,0,2,2013,5504,0,0,566,Newcastle,West Ham,Man Utd,Burnley,Leicester,3.9,7.4,3.8,10.6,4.4,111.8
Jefferson,Montero,MID,SWA,4900000,0,0,0,0,0,0,3038,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,0
Aaron,Mooy,MID,HUD,5300000,2,101,3.3,6.22641509433962E-07,1.90566037735849E-05,0,938121,4,48,0,0,0,4,0,19.1,3129,-2,0,101,2,0.2,0,1.3,8,0,8,0,3,5,1024615,0,0,0,2,2616,884,0,0,511,Watford,Everton,Man City,Chelsea,Arsenal,3.5,0,4.3,3.7,3.9,177.4
Alvaro,Morata,FWD,CHE,10400000,5,114,4.4,4.23076923076923E-07,1.09615384615385E-05,0,3957480,7,15,0,0,0,11,0,11,2182,4,0,114,-4,0.5,0,5.5,13,0,11,0,6,8,3829126,0,0,0,2,1816,10030,0,0,351,Southampton,Burnley,Swansea,Liverpool,Huddersfield,9.7,0,4.4,11,4.6,211.4
Alberto,Moreno,DEF,LIV,4300000,0,45,1.36363636363636,3.17124735729387E-07,1.04651162790698E-05,0,398303,0,17,0,0,0,0,0,10.5,323,-2,0,45,2,0,0,0,3,0,5,0,1,1.2,342082,0,0,0,0,1083,18,0,0,290,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0.8,0.7,1.1,0.7,1.2,54.3
Wes,Morgan,DEF,LEI,4400000,1,57,2.1,4.77272727272727E-07,1.29545454545455E-05,0,252996,4,37,0,0,0,0,0,13,644,-1,0,57,1,0.7,0,3,1,0,5,0,0,2.8,220317,0,0,0,0,2367,7344,0,0,332,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,3.4,0,2.5,4.6,1.5,64.4
James,Morrison,MID,WBA,5300000,0,13,0.393939393939394,7.43281875357347E-08,2.45283018867925E-06,0,3224,0,1,0,0,0,1,0,2.4,4,-2,1,13,2,0,0,0,0,0,2,0,0,0,2709,0,0,0,0,205,2,-1,0,35,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.2,0.2,0.2,0.2,0.2,14.5
Victor,Moses,DEF,CHE,6500000,2,100,3.125,4.80769230769231E-07,1.53846153846154E-05,0,154190,1,16,0,0,0,2,0,15.4,1335,0,0,100,0,0.5,0,3,4,0,9,0,4,2,195401,0,0,0,3,1747,3549,0,0,379,Southampton,Burnley,Swansea,Liverpool,Huddersfield,5.9,0,2.6,7.3,2.4,93.5
Steve,Mounie,FWD,HUD,5700000,7,85,3.5,6.14035087719298E-07,1.49122807017544E-05,0,473141,2,29,0,0,0,7,0,14.9,3890,-3,0,85,3,0.6,0,3.3,12,0,5,0,2,2.3,524917,0,0,0,2,1552,1308,0,0,253,Watford,Everton,Man City,Chelsea,Arsenal,4.4,0,4.5,5,4.3,105.5
Lys,Mousset,FWD,BOU,4900000,5,30,0.909090909090909,1.85528756957328E-07,6.12244897959184E-06,0,17380,1,10,0,0,0,2,0,6.1,194,-1,0,30,1,0.4,0,2,3,0,1,0,0,0.2,19088,0,0,0,1,393,887,0,0,89,Liverpool,Man Utd,Southampton,Swansea,Burnley,1,0,0.5,0.5,0.5,33.9
Joy,Mukena,DEF,WAT,4000000,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,62,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
Erwin,Mulder,GLK,SWA,4000000,0,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6223,0,0,0,0,0,23,0,0,0,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,0
Marc,Muniesa,DEF,STK,4500000,0,0,0,0,0,0,4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,1,0,0,0,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,0
Daryl,Murphy,FWD,NEW,4500000,0,0,0,0,0,0,24644,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7793,0,0,0,0,0,18,0,0,0,Arsenal,Everton,West Brom,Watford,Tottenham,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,5000000,0,40,1.25,2.5E-07,8E-06,0,13492,0,23,0,0,0,1,0,8,22,-5,0,40,5,0,0,0,2,0,1,0,1,0.1,5375,0,0,0,0,929,11,0,0,137,Arsenal,Everton,West Brom,Watford,Tottenham,0.8,0.6,0.9,1.2,0.6,44.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.19148936170213E-07,1.27659574468085E-06,0,4779,0,4,0,0,0,0,0,1.3,2,-3,0,6,3,0,0,0,0,0,0,0,0,0,1922,0,0,0,0,166,0,0,0,25,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,5.1
Glenn,Murray,FWD,BHA,6000000,2,101,3.4,5.66666666666667E-07,1.68333333333333E-05,0,493010,7,31,0,0,0,11,0,16.8,10569,0,0,101,0,0.2,2,1,16,0,7,0,0,7.2,861676,0,0,0,2,1875,10997,0,0,288,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,6.7,0,2.8,6.8,2.2,135.1
Ahmed,Musa,MID,LEI,6100000,0,0,0,0,0,0,28795,0,0,0,0,0,0,0,0,29,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,4266,0,0,0,0,0,0,0,0,0,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,0,0,0,0,0,0
Charly,Musonda,MID,CHE,4800000,0,6,2,4.16666666666667E-07,1.25E-06,0,4541,0,0,0,0,0,0,0,1.3,3,-2,0,6,2,0,0,0,0,0,0,0,1,0,1717,0,0,0,0,35,0,0,0,15,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0,0,0,0,0,5
Shkodran,Mustafi,DEF,ARS,5500000,1,97,4.2,7.63636363636364E-07,1.76363636363636E-05,0,414269,5,25,0,0,0,3,0,17.6,6631,0,0,97,0,0.8,0,4.5,10,0,9,0,1,4.6,539686,0,0,0,2,1931,6324,0,0,529,Newcastle,West Ham,Man Utd,Burnley,Leicester,3.1,6.3,3,8.4,3.4,102.7
Jordon,Mutch,MID,CRY,4500000,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0303030303030303,7.57575757575758E-09,2.5E-07,0,125532,1,1,0,2,0,0,0,0.3,605,0,0,1,0,0,0,0,0,0,0,0,0,3.3,112041,0,0,0,0,90,113,0,0,7,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,27,0.84375,1.79521276595745E-07,5.74468085106383E-06,0,4807,0,14,0,0,0,1,0,5.7,15,-3,0,27,3,0,0,0,3,0,1,0,0,0,2938,0,0,0,1,542,2,0,0,83,Everton,Man City,Chelsea,Bournemouth,Southampton,0.5,0.4,0.4,0.8,0.4,38.6
Kyle,Naughton,DEF,SWA,4600000,2,97,3.2,6.95652173913044E-07,2.10869565217391E-05,0,573190,1,42,0,0,0,0,0,21.1,4833,1,0,97,-1,0.3,0,1.5,11,0,9,0,2,5.6,745214,0,0,0,3,2686,3491,0,0,518,Everton,Man City,Chelsea,Bournemouth,Southampton,3.2,2.6,3.7,6.1,4,96.9
Wilfred,Ndidi,MID,LEI,4900000,0,72,2.3,4.69387755102041E-07,1.46938775510204E-05,0,59676,6,43,0,0,0,0,0,14.7,540,-1,0,72,1,0,0,0,2,0,8,0,4,0.4,49957,0,0,0,0,2756,14,0,2,413,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,3.4,0,1.4,4.3,1.2,111.2
Didier,Ndong,MID,WAT,4500000,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,18,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
Reiss,Nelson,MID,ARS,4700000,2,3,0.09375,1.99468085106383E-08,6.38297872340426E-07,0,3283,0,2,0,0,0,0,0,0.6,3,-3,0,3,3,0.2,0,1,0,0,0,0,0,0,1609,0,0,0,0,81,23,0,0,16,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,3.3
Julien,Ngoy,FWD,STK,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,56308,0,2,0,0,0,0,0,0.2,198,0,0,1,0,0,0,0,0,0,0,0,0,0.4,75926,0,0,0,0,19,17,0,0,4,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0,0,0,0,0,0.3
Oumar,Niasse,FWD,EVE,4700000,0,73,2.21212121212121,4.70664087685364E-07,1.5531914893617E-05,0,813637,2,20,0,0,0,7,0,15.5,10487,-3,1,73,3,0.1,0,0.3,13,0,0,0,3,5.7,1098477,0,0,0,3,931,3220,-1,0,209,Swansea,Newcastle,Huddersfield,Southampton,West Ham,1.3,2.2,1.4,2.3,1.3,94
Edward,Nketiah,FWD,ARS,5000000,0,1,0.03125,6.25E-09,2E-07,0,3415,0,0,0,0,0,0,0,0.2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,4070,0,0,0,0,7,35,0,0,5,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,2.3
Georges-Kevin,Nkoudou,MID,BUR,5400000,1,9,0.28125,5.20833333333333E-08,1.66666666666667E-06,0,2406,1,1,0,0,0,0,0,1.7,8,-1,0,9,1,0.4,0,2,0,0,1,0,0,0,2131,0,0,0,0,186,23,0,0,17,Leicester,Chelsea,Stoke,Brighton,Arsenal,0.2,0.1,0.1,0.1,0.1,7.4
Lukas,Nmecha,FWD,MCI,4500000,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8167,0,0,0,0,0,366,0,0,0,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0,0,0,0,0,0
Mark,Noble,MID,WHU,5300000,1,64,2.8,5.28301886792453E-07,1.20754716981132E-05,0,26371,5,35,0,0,0,3,0,12.1,161,-2,0,64,2,0.4,0,2,5,0,5,0,0,0.2,21827,0,0,0,0,1860,64,0,0,353,Stoke,Arsenal,Man City,Leicester,Man Utd,2.8,1.5,1.7,4.2,3.4,74.8
,Nolito,MID,MCI,7000000,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,2,0,0,0,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0,0,0,0,0,0
Kristoffer,Nordfeldt,GLK,SWA,3900000,0,0,0,0,0,0,34032,0,0,0,0,0,0,0,0,423,-1,0,0,1,0,0,0,0,0,0,0,0,1.3,37669,0,0,0,0,0,2939,0,0,0,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,0
Oliver,Norwood,MID,BHA,4500000,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4700000,2,53,1.60606060606061,3.41715022566086E-07,1.12765957446809E-05,0,184520,4,36,0,0,0,0,0,11.3,105,-3,0,53,3,0.3,0,1.3,6,0,4,0,1,1.1,176278,0,0,0,0,1856,5,0,0,324,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.8,1.4,0.8,1.3,1.6,66
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,0,14,0,0,0,Man City,Brighton,Watford,West Brom,Newcastle,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,40727,0,0,0,0,0,0,0,0.2,1041,0,0,1,0,0,0,0,0,0,0,0,0,0.8,82023,0,0,0,0,8,869,0,0,-1,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,0,0,0,0.3
Pedro,Obiang,MID,WHU,4300000,0,53,2.6,6.04651162790698E-07,1.23255813953488E-05,0,238657,3,29,0,0,0,2,0,12.3,303,-2,0,53,2,0,0,0,6,0,5,0,0,0.8,226192,0,0,0,1,1558,14,0,0,267,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,60
Angelo,Ogbonna,DEF,WHU,4200000,2,61,2.3,5.47619047619048E-07,1.45238095238095E-05,0,338981,3,50,0,0,0,1,0,14.5,1898,-3,0,61,3,1,0,4,4,0,5,0,0,3.3,475310,0,0,0,1,2340,2585,0,0,425,Stoke,Arsenal,Man City,Leicester,Man Utd,2.5,1.3,1.9,3.6,2,77.4
Stefano,Okaka,FWD,WAT,5300000,0,22,0.666666666666667,1.25786163522013E-07,4.15094339622642E-06,0,65610,2,9,0,0,0,1,0,4.2,78,-2,0,22,2,0.1,0,0.3,1,0,1,0,1,0.3,50668,0,0,0,0,373,46,0,0,49,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0.3,0.3,0.3,0.3,0.3,26.3
Shinji,Okazaki,FWD,LEI,5300000,4,75,2.9,5.47169811320755E-07,1.41509433962264E-05,0,787620,2,17,0,0,0,6,0,14.2,886,-2,0,75,2,0.5,0,2.5,7,0,5,0,3,3.2,794475,0,0,0,1,1269,2410,0,0,271,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,5.6,0,2.7,6.3,2,107.7
Martin,Olsson,DEF,SWA,5000000,2,78,2.6,5.2E-07,1.56E-05,0,27382,5,41,0,0,0,0,0,15.6,114,0,0,78,0,0.3,0,1.5,0,0,9,0,1,0.3,22660,0,0,0,0,2664,93,0,0,395,Everton,Man City,Chelsea,Bournemouth,Southampton,2.3,1.8,2.7,4.4,3,62.1
Aiden,O'Neill,MID,BUR,4500000,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,10,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Divock,Origi,FWD,LIV,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,22016,0,1,0,0,0,0,0,0.1,2,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1162,0,0,0,0,9,0,0,0,3,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4200000,2,57,2,4.76190476190476E-07,1.35714285714286E-05,0,287800,8,41,0,0,0,1,0,13.6,1029,-3,0,57,3,0.2,0,1,0,0,6,0,0,2.2,170697,0,0,0,0,2357,3108,0,0,395,Chelsea,Leicester,Bournemouth,Everton,Swansea,2.5,0,1.5,2.7,1,95.7
David,Ospina,GLK,ARS,4800000,0,7,0.21875,4.55729166666667E-08,1.45833333333333E-06,0,9449,0,0,0,3,0,0,0,1.5,127,-2,0,7,2,0.6,0,3,0,0,1,0,0,0.2,2807,0,0,0,0,110,7,0,0,32,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0.1,0.1,0.2,0.1,2.1
Nicolas,Otamendi,DEF,MCI,6400000,1,145,4.7,7.34375E-07,2.265625E-05,0,1530928,8,24,0,0,0,4,0,22.7,28062,9,0,145,-9,0.6,0,3.7,18,0,14,0,0,27.4,2664193,1,0,0,4,2760,3703,0,0,692,Tottenham,Swansea,West Ham,Huddersfield,Brighton,5.3,5.8,5.8,12.9,5.8,132.5
Reece,Oxford,DEF,WHU,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,10,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,1,0,0,2,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0.3
Mesut,Ozil,MID,ARS,9300000,0,112,4.3,4.62365591397849E-07,1.20430107526882E-05,0,348955,4,36,0,0,0,4,0,12,4896,-2,0,112,2,0.4,0,3.5,11,0,8,0,9,2.6,330564,0,0,0,2,2161,1518,0,0,506,Newcastle,West Ham,Man Utd,Burnley,Leicester,3.4,5.7,2.2,8.4,3.5,248.6
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,5810,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12988,0,0,0,0,0,30,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,0
Kasey,Palmer,MID,CHE,5300000,0,4,1,1.88679245283019E-07,7.54716981132075E-07,0,4766,2,2,0,0,0,0,0,0.8,3,-2,0,4,2,0,0,0,0,0,1,0,0,0,1100,0,0,0,0,168,0,0,0,9,Southampton,Burnley,Swansea,Liverpool,Huddersfield,0,0,0,0,0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0,0,0,0,5275,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,294,0,0,0,0,0,1,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
Josh,Pask,DEF,WHU,4000000,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,174,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Jack,Payne,MID,HUD,4500000,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,0
,Pedro,MID,CHE,7700000,1,74,2.3125,3.00324675324675E-07,9.61038961038961E-06,0,321098,1,12,0,0,0,4,0,9.6,196,-3,0,74,3,0.1,0,0.5,2,0,8,0,2,1,210597,0,0,0,1,1316,137,0,0,245,Southampton,Burnley,Swansea,Liverpool,Huddersfield,3.1,0,1.5,3.9,1.5,115.2
Matthew,Pennington,DEF,EVE,4000000,0,0,0,0,0,0,5143,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1486,0,0,0,0,0,6,0,0,0,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4900000,0,0,0,0,0,0,3939,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5800000,9,66,2,3.44827586206897E-07,1.13793103448276E-05,0,14605,2,31,0,0,0,4,0,11.4,278,-2,0,66,2,1.1,0,6.3,3,0,1,0,2,0.2,11227,0,0,0,0,1321,1499,0,0,245,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,1.2,1.4,1,1.7,1,100.5
Ayoze,Perez,FWD,NEW,5200000,12,88,2.9,5.57692307692308E-07,1.69230769230769E-05,0,183598,2,22,0,0,0,4,0,16.9,1240,-3,0,88,3,1.8,0,9.5,9,0,7,0,5,1.5,187973,1,0,0,2,1971,11915,0,0,278,Arsenal,Everton,West Brom,Watford,Tottenham,3.2,2.3,3.5,4.4,2.4,133.3
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,9117,0,0,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,539,0,0,0,0,0,3,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
Matt,Phillips,MID,WBA,5400000,1,62,2.4,4.44444444444444E-07,1.14814814814815E-05,0,181935,3,30,0,0,0,1,0,11.5,140,-6,0,62,6,0.2,0,1,0,0,7,0,3,0.5,74675,0,0,0,0,1741,11,0,0,214,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.2,1.7,1.5,1.7,1.4,100.9
Jordan,Pickford,GLK,EVE,4900000,10,125,3.8,7.75510204081633E-07,2.55102040816327E-05,0,512339,0,53,0,108,0,0,0,25.5,2541,-1,0,125,1,1,0,4.7,15,0,8,0,0,7.9,407904,0,0,1,3,2970,3877,0,0,630,Swansea,Newcastle,Huddersfield,Southampton,West Ham,3.2,4.3,3.2,4.8,4,81.7
Jeremy,Pied,DEF,SOU,4200000,0,7,0.21875,5.20833333333333E-08,1.66666666666667E-06,0,6399,0,3,0,0,0,0,0,1.7,18,-3,0,7,3,0,0,0,1,0,0,0,1,0.1,3404,0,0,0,0,180,20,0,0,47,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.2,0,0.1,0.2,0.1,10
Erik,Pieters,DEF,STK,4700000,0,59,2.3,4.8936170212766E-07,1.25531914893617E-05,0,59248,3,45,0,0,0,0,0,12.6,225,-3,0,59,3,0.1,0,0.3,0,0,6,0,1,0.4,27340,0,0,0,0,2267,55,0,0,371,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,2,2,1.7,3.1,1.6,66.4
Paul,Pogba,MID,MUN,7800000,14,117,5.6,7.17948717948718E-07,1.5E-05,0,2826037,3,18,0,0,0,5,0,15,1320,-2,0,117,2,1.1,0,8.5,12,0,9,0,12,11.9,2226695,0,0,0,4,1734,76145,0,1,456,West Brom,Bournemouth,Arsenal,Brighton,West Ham,14.2,0,8,10.2,7.4,176
Nick,Pope,GLK,BUR,5000000,3,135,4.7,9.4E-07,2.7E-05,0,327912,3,24,0,95,0,0,0,27,5617,5,0,135,-5,0.4,0,2,18,0,10,0,0,10.5,887619,0,0,1,3,2574,6794,0,0,595,Leicester,Chelsea,Stoke,Brighton,Arsenal,11.3,5.8,6.6,4.7,5.1,74.2
Alex,Pritchard,MID,HUD,5400000,2,30,0.909090909090909,1.68350168350168E-07,5.55555555555556E-06,0,10016,0,8,0,0,0,1,0,5.6,435,-1,0,30,1,0.4,0,2,3,0,1,0,2,0.1,16397,0,0,0,1,609,18,0,0,112,Watford,Everton,Man City,Chelsea,Arsenal,0.5,0,0.6,1,0.5,44.3
