FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
David,Ospina,GLK,ARS,4800000,0,1,0.0333333333333333,6.94444444444444E-09,2.08333333333333E-07,0,8849,0,0,0,1,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,2185,0,0,0,0,20,0,0,0,6,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0.5
Nicolas,Otamendi,DEF,MCI,6400000,0,134,4.8,7.5E-07,2.09375E-05,0,1384755,8,20,0,0,0,4,0,20.9,51,9,0,134,-9,0.5,0,3.3,16,0,13,0,0,28.6,2583361,1,0,0,4,2490,77,0,0,631,Everton,Man Utd,Tottenham,Swansea,West Ham,0,4.2,6.2,5.2,6,5.8,6.7,6.1,118.9
Reece,Oxford,DEF,WHU,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,10,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,2,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0.3
Mesut,Ozil,MID,ARS,9300000,0,99,4.1,4.40860215053763E-07,1.06451612903226E-05,0,335413,4,36,0,0,0,4,0,10.6,7,-2,0,99,2,0.2,0,1.5,10,0,6,0,7,2.2,293345,0,0,0,2,1981,11,0,0,453,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,5,4.7,3.6,5.5,2.1,4.9,3.3,225.3
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12583,0,0,0,0,0,0,0,0,0,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0
Kasey,Palmer,MID,CHE,5300000,0,4,1,1.88679245283019E-07,7.54716981132075E-07,0,4748,2,2,0,0,0,0,0,0.8,0,-2,0,4,2,0,0,0,0,0,1,0,0,0,1097,0,0,0,0,168,0,0,0,9,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,0,0,0,0,0,0,0,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0,0,0,0,5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,292,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0
Jack,Payne,MID,HUD,4500000,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,7700000,0,72,2.4,3.11688311688312E-07,9.35064935064935E-06,0,318347,1,11,0,0,0,4,0,9.4,3,-3,0,72,3,0.2,0,1.5,2,0,8,0,2,1,209990,0,0,0,1,1302,3,0,0,239,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,1.8,2.4,1.7,2.6,1.6,1.6,1.8,113.5
Matthew,Pennington,DEF,EVE,4000000,0,0,0,0,0,0,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1462,0,0,0,0,0,0,0,0,0,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4900000,0,0,0,0,0,0,3935,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5800000,0,45,1.5,2.58620689655172E-07,7.75862068965517E-06,0,13339,2,20,0,0,0,2,0,7.8,2,-2,0,45,2,0.2,0,1.3,0,0,1,0,2,0.1,6015,0,0,0,0,985,0,0,0,170,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0.8,1,0.9,0.8,0.9,0.8,1.1,0.8,69.8
Ayoze,Perez,FWD,NEW,5200000,0,67,2.5,4.80769230769231E-07,1.28846153846154E-05,0,173656,2,21,0,0,0,2,0,12.9,12,-3,0,67,3,0.3,0,1.8,5,0,5,0,4,1.1,156780,1,0,0,1,1701,3,0,0,206,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,2.9,2.1,2.5,1.9,2.8,2,1.8,106
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,9067,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,523,0,0,0,0,0,0,0,0,0,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0
Matt,Phillips,MID,WBA,5400000,0,57,2.6,4.81481481481482E-07,1.05555555555556E-05,0,179912,2,24,0,0,0,1,0,10.6,1,-6,0,57,6,0.3,0,1.5,0,0,7,0,3,0.5,73101,0,0,0,0,1524,0,0,0,204,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,1.8,2.5,2.6,1.3,1.9,1.8,2.2,1.6,89
Jordan,Pickford,GLK,EVE,4900000,0,104,3.6,7.3469387755102E-07,2.12244897959184E-05,0,464668,0,49,0,96,0,0,0,21.2,23,-1,0,104,1,0.5,0,2.3,12,0,6,0,0,7.9,360727,0,0,1,2,2610,27,0,0,552,Stoke,Man City,Liverpool,Swansea,Newcastle,3.5,3.9,4.5,2.9,4,2.9,4.5,3.6,74.6
Jeremy,Pied,DEF,SOU,4200000,0,7,0.233333333333333,5.55555555555556E-08,1.66666666666667E-06,0,6277,0,3,0,0,0,0,0,1.7,0,-3,0,7,3,0,0,0,1,0,0,0,1,0.1,3329,0,0,0,0,180,0,0,0,47,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10
Erik,Pieters,DEF,STK,4700000,0,58,2.4,5.1063829787234E-07,1.23404255319149E-05,0,56074,2,40,0,0,0,0,0,12.3,0,-3,0,58,3,0.6,0,2.8,0,0,6,0,1,0.4,24874,0,0,0,0,2087,4,0,0,357,Everton,Arsenal,Tottenham,West Ham,Burnley,2.1,1.8,2.4,2.1,2.5,1.8,3.4,1.6,61.5
Paul,Pogba,MID,MUN,7900000,0,100,5.3,6.70886075949367E-07,1.26582278481013E-05,0,2762821,2,16,0,0,0,3,0,12.7,402,-1,0,100,1,0.3,0,2.3,9,0,8,0,12,11.2,2134033,0,0,0,3,1554,5,0,1,386,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,7.2,3.5,7.7,5.6,7.4,4.5,6.7,156.6
Nick,Pope,GLK,BUR,4900000,0,122,4.7,9.59183673469388E-07,2.48979591836735E-05,0,262604,2,22,0,85,0,0,0,24.9,50,4,0,122,-4,0.5,0,2.3,16,0,9,0,0,10,790458,0,0,1,3,2304,28,0,0,536,West Brom,Watford,Leicester,Stoke,Brighton,0,4.9,5.7,5.8,5.7,6.7,5.2,5.5,66.3
Alex,Pritchard,MID,HUD,5400000,0,21,0.7,1.2962962962963E-07,3.88888888888889E-06,0,3389,0,4,0,0,0,1,0,3.9,8,-1,0,21,1,0.9,0,4.8,3,0,0,0,2,0.2,12488,0,0,0,1,295,5,0,0,71,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.6
Sebastian,Prodl,DEF,WAT,4300000,0,37,1.23333333333333,2.86821705426357E-07,8.6046511627907E-06,0,31386,4,17,0,0,0,0,0,8.6,1,-2,0,37,2,0.7,0,3,0,0,5,0,0,0.3,18504,0,0,0,0,1143,4,0,0,210,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0.6,0.7,0.9,0.6,1.3,0.6,0.7,0.6,28.4
Davy,Propper,MID,BHA,5300000,0,74,2.6,4.90566037735849E-07,1.39622641509434E-05,0,14493,2,38,0,0,0,0,0,14,0,-2,0,74,2,0.3,0,1.5,1,0,8,0,3,0.1,10278,0,0,0,0,2595,1,0,0,382,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,2.6,3,1.6,2.1,1.7,2.1,1.3,91.4
Marc,Pugh,MID,BOU,4700000,0,26,0.866666666666667,1.84397163120567E-07,5.53191489361702E-06,0,6734,2,15,0,0,0,0,0,5.5,3,-3,0,26,3,0,0,0,0,0,4,0,0,0.1,2886,0,0,0,0,794,0,0,0,80,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0,0,0,0.4,0.4,0.4,0.4,0.4,44
Jason,Puncheon,MID,CRY,4400000,0,11,0.366666666666667,8.33333333333333E-08,2.5E-06,0,65995,5,14,0,0,0,0,0,2.5,0,-6,0,11,6,0,0,0,0,0,0,0,0,0.3,12864,0,0,0,0,574,0,0,0,38,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0,0,0.2,0.2,0.2,25.1
Collin,Quaner,FWD,HUD,4600000,0,38,1.26666666666667,2.7536231884058E-07,8.26086956521739E-06,0,507706,2,19,0,0,0,0,0,8.3,13,1,0,38,-1,0.4,0,1.8,0,0,2,0,4,5,555586,0,0,0,0,1000,17,0,0,148,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,1,0.6,0.6,0.9,0.6,1.1,0.6,1,62.6
Domingos,Quina,MID,WHU,4400000,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1879,0,0,0,0,0,0,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0
Erdal,Rakip,MID,CRY,4900000,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4000000,0,0,0,0,0,0,8499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,16473,0,0,0,0,0,0,0,0,0,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0
Aaron,Ramsey,MID,ARS,6900000,0,106,5.6,8.11594202898551E-07,1.53623188405797E-05,0,959568,0,21,0,0,0,6,0,15.4,37,-1,0,106,1,0.1,0,0.5,10,0,7,0,8,4.1,1056065,0,0,0,2,1466,39,0,0,399,Stoke,Southampton,Newcastle,West Ham,Man Utd,0,7.7,7.3,5.7,8.2,3.6,7.5,5.4,148.7
Darren,Randolph,GLK,WHU,4500000,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0
Angel,Rangel,DEF,SWA,3900000,0,3,0.1,2.56410256410256E-08,7.69230769230769E-07,0,742139,0,1,0,0,0,0,0,0.8,20,-1,0,3,1,0,0,0,0,0,0,0,0,8.2,287573,0,0,0,0,64,5,0,0,12,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,1.5
Marcus,Rashford,FWD,MUN,7300000,1,76,2.8,3.83561643835616E-07,1.04109589041096E-05,0,1099869,2,13,0,0,0,4,0,10.4,15,-2,0,76,2,0.1,0,0.5,6,0,8,0,5,5.2,1011338,0,0,0,1,1367,30,0,0,277,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,3,1.9,3.5,2.4,3.2,2.1,3.1,136.2
Nathan,Redmond,MID,SOU,5900000,0,53,2.2,3.72881355932203E-07,8.98305084745763E-06,0,374324,3,23,0,0,0,0,0,9,3,-6,0,53,6,0.2,0,1.3,2,0,5,0,3,1.9,84124,0,0,0,0,1551,1,0,0,241,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,1.5,1.3,1.5,1.5,1.8,1.8,1.1,124.2
Winston,Reid,DEF,WHU,4800000,0,42,2.5,5.20833333333333E-07,8.75E-06,0,76091,5,27,0,0,0,0,0,8.8,4,-2,0,42,2,0.1,0,0.3,3,0,5,0,0,0.6,22010,0,0,0,0,1452,0,0,0,264,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,2.2,1.5,2.4,43.6
Declan,Rice,DEF,WHU,4400000,0,17,0.566666666666667,1.28787878787879E-07,3.86363636363636E-06,0,3261,1,18,0,0,0,0,0,3.9,1,-1,0,17,1,0.1,0,0.5,0,0,0,0,0,0.1,4371,0,0,0,0,701,0,0,0,129,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.2
,Richarlison,MID,WAT,6000000,0,112,3.9,6.5E-07,1.86666666666667E-05,0,1686792,4,43,0,0,0,5,0,18.7,58,0,0,112,0,0.2,0,1,4,0,8,0,8,8.3,2043329,0,0,0,2,2392,17,0,0,270,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,2.6,4.5,4.2,3.6,4.3,2.8,4.6,2.4,185.5
Jairo,Riedewald,DEF,CRY,4600000,0,21,0.7,1.52173913043478E-07,4.56521739130435E-06,0,16538,0,6,0,0,0,0,0,4.6,0,-4,0,21,4,0.2,0,0.8,0,0,2,0,0,0.1,1495,0,0,0,0,410,1,0,0,93,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.6
Matt,Ritchie,MID,NEW,5400000,0,87,3.3,6.11111111111111E-07,1.61111111111111E-05,0,494045,4,30,0,0,0,1,0,16.1,6,-6,0,87,6,0.6,0,3,9,0,6,0,7,1.8,404632,0,0,0,1,2105,8,0,0,388,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,4,2.7,3.7,3.1,3.9,2.6,3.1,147.1
Connor,Roberts,DEF,SWA,4000000,0,1,0.0333333333333333,8.33333333333333E-09,2.5E-07,0,4930,0,1,0,0,0,0,0,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,12282,0,0,0,0,25,0,0,0,3,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,0.2
Andrew,Robertson,DEF,LIV,4900000,1,66,2.2,4.48979591836735E-07,1.3469387755102E-05,0,205099,2,14,0,0,0,0,0,13.5,15,-1,0,66,1,1,0,4.8,4,0,7,0,2,6.7,493763,0,0,0,2,1425,196,0,0,327,Watford,Crystal Palace,Everton,Bournemouth,West Brom,2.3,2.5,1.1,1.8,1.4,2.4,1.6,2.4,69.8
Paul,Robinson,GLK,BUR,4500000,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,West Brom,Watford,Leicester,Stoke,Brighton,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4200000,0,0,0,0,0,0,9049,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1666,0,0,0,0,0,0,0,0,0,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,4900000,0,27,0.9,1.83673469387755E-07,5.51020408163265E-06,0,72274,2,11,0,0,0,2,0,5.5,1,-1,0,27,1,0,0,0,1,0,4,0,0,0.4,49200,0,0,0,0,784,3,0,1,69,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,46.4
Joe,Rodon,DEF,SWA,4000000,0,0,0,0,0,0,3873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5462,0,0,0,0,0,0,0,0,0,Man Utd,West Brom,Everton,Man City,Chelsea,0,0,0,0,0,0,0,0,0
Jay,Rodriguez,FWD,WBA,5400000,0,74,2.6,4.81481481481482E-07,1.37037037037037E-05,0,268207,2,32,0,0,0,4,0,13.7,20,-6,0,74,6,0.3,0,1.5,5,0,7,0,1,1.6,220300,0,0,0,0,2143,2,0,0,200,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,2.1,2.6,2.7,1.4,2.4,2,2.5,2,125.9
Marcos,Rojo,DEF,MUN,5400000,0,16,0.533333333333333,9.87654320987654E-08,2.96296296296296E-06,0,24255,5,7,0,0,0,0,0,3,2,-1,0,16,1,0,0,0,4,0,2,0,0,0.1,24647,0,0,0,0,474,0,0,0,88,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.5
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,6815,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1581,0,0,0,0,0,0,0,0,0,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,WBA,6000000,0,62,2.3,3.83333333333333E-07,1.03333333333333E-05,0,146440,4,36,0,0,0,4,0,10.3,9,-5,0,62,5,0.3,0,1.5,0,0,3,0,1,0.7,84168,0,0,0,0,1997,6,0,0,149,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,1.7,2.2,2.3,1.2,2,1.6,2,1.6,102.7
Wayne,Rooney,FWD,EVE,7200000,0,102,4.3,5.97222222222222E-07,1.41666666666667E-05,0,2234735,5,28,0,0,0,10,0,14.2,57,-3,0,102,3,0.2,2,1.3,19,0,4,0,3,10.1,1829390,0,0,0,2,1739,28,0,0,412,Stoke,Man City,Liverpool,Swansea,Newcastle,4.6,5.2,5,3.9,5.8,4.2,5.6,3.9,130.2
Danny,Rose,DEF,TOT,6400000,0,14,0.466666666666667,7.29166666666667E-08,2.1875E-06,0,36085,1,7,0,0,0,0,0,2.2,1,-1,0,14,1,0,0,0,0,0,2,0,0,0.3,22208,0,0,0,0,448,0,0,0,91,Chelsea,Stoke,Man City,Brighton,Watford,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,24.6
Liam,Rosenior,DEF,BHA,3900000,0,3,0.1,2.56410256410256E-08,7.69230769230769E-07,0,238627,0,3,0,0,0,0,0,0.8,6,-1,0,3,1,0,0,0,0,0,0,0,0,3.2,269604,0,0,0,0,163,4,0,0,22,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,3.6
Wayne,Routledge,MID,SWA,5100000,0,14,0.466666666666667,9.15032679738562E-08,2.74509803921569E-06,0,5265,1,9,0,0,0,0,0,2.7,0,-4,0,14,4,0,0,0,0,0,1,0,0,0.1,1522,0,0,0,0,321,0,0,0,45,Man Utd,West Brom,Everton,Man City,Chelsea,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.8
Antonio,Rudiger,DEF,CHE,5900000,0,96,4.6,7.79661016949152E-07,1.6271186440678E-05,0,255432,4,16,0,0,0,2,0,16.3,28,-1,0,96,1,0.3,0,2,8,0,10,0,1,3.5,296581,0,0,0,2,1796,19,0,0,452,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,6,6.8,5.6,6.4,4.6,6.1,4.5,64.2
Mathew,Ryan,GLK,BHA,4500000,0,108,3.7,8.22222222222222E-07,2.4E-05,0,98631,0,38,0,90,0,0,0,24,14,0,0,108,0,0.8,0,3.5,8,0,8,0,0,2.6,209173,0,0,1,2,2610,18,0,0,537,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,4.3,4.9,4.3,4.6,3.6,4.6,3.4,63.8
Abdelhamid,Sabiri,MID,HUD,4700000,0,10,0.333333333333333,7.09219858156028E-08,2.12765957446809E-06,0,1070,1,5,0,0,0,0,0,2.1,0,-3,0,10,3,0,0,0,0,0,1,0,1,0,1040,0,0,0,0,217,0,0,0,30,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.4
Henri,Saivet,MID,NEW,4400000,0,8,8,1.81818181818182E-06,1.81818181818182E-06,0,3773,0,2,0,0,0,1,0,1.8,1,-1,0,8,1,0,0,0,1,0,0,0,0,0,3976,0,0,0,0,83,0,0,0,27,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0,0,0,0,0,0,0,5.8
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30394,2,11,0,0,0,2,0,4.4,0,0,0,24,0,0,0,0,1,0,0,0,1,0.1,28577,0,0,0,0,294,0,0,0,65,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4600000,0,41,1.36666666666667,2.97101449275362E-07,8.91304347826087E-06,0,139169,1,16,0,0,0,1,0,8.9,5,-4,0,41,4,0,0,0,10,0,2,0,1,0.3,142901,0,0,0,1,877,0,0,0,214,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,1.2,0.8,0.9,0.8,1.1,33.8
Bakary,Sako,MID,CRY,4900000,0,36,1.2,2.44897959183673E-07,7.3469387755102E-06,0,20932,0,10,0,0,0,3,0,7.3,2,-1,0,36,1,0,0,0,1,0,1,0,0,0.1,20329,0,0,0,0,466,0,0,0,115,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0,0,0.7,0.6,0.8,46.9
Mohamed,Salah,MID,LIV,10600000,1,236,8.1,7.64150943396226E-07,2.22641509433962E-05,0,1823811,0,24,0,0,0,24,0,22.3,29,16,0,236,-16,0.8,1,8,23,0,11,0,10,60.8,3627682,0,0,0,10,2200,120,0,0,683,Watford,Crystal Palace,Everton,Bournemouth,West Brom,11.4,9.9,9.4,11.5,9.5,11.7,9.2,11.8,349.1
Renato,Sanches,MID,SWA,4300000,0,20,0.666666666666667,1.55038759689922E-07,4.65116279069767E-06,0,167944,1,10,0,0,0,0,0,4.7,1,-7,0,20,7,0,0,0,0,0,2,0,0,0.3,170495,0,0,0,0,699,0,0,0,83,Man Utd,West Brom,Everton,Man City,Chelsea,0,0.3,0.3,0.4,0.3,0.3,0.3,0.3,27
Alexis,Sanchez,MID,MUN,11600000,1,114,4.6,3.96551724137931E-07,9.82758620689655E-06,0,488802,5,27,0,0,0,8,0,9.8,21,-4,0,114,4,0.2,1,2.5,8,0,8,0,6,3.1,506718,0,0,0,2,1942,5,0,0,369,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,5.9,2.8,6.5,4.5,6.2,3.6,5.5,266.5
Davinson,Sanchez,DEF,TOT,6000000,0,82,3.6,6E-07,1.36666666666667E-05,0,57824,1,14,0,0,0,0,0,13.7,15,0,0,82,0,0.9,0,5.5,5,0,11,0,0,1.3,114161,1,0,0,0,1890,36,0,1,444,Chelsea,Stoke,Man City,Brighton,Watford,0,3.5,3.7,3.8,3.5,4.7,3.1,4.1,56.2
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74717,0,7,0,0,0,0,0,1.4,0,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7744,0,0,0,0,275,0,0,0,21,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8600000,0,134,4.46666666666667,5.1937984496124E-07,1.55813953488372E-05,0,2097384,4,15,0,0,0,8,0,15.6,39,1,0,134,-1,0.5,0,4,13,0,9,0,11,13.1,2517749,0,0,0,4,1722,301,0,0,475,Everton,Man Utd,Tottenham,Swansea,West Ham,0,5,4.5,3.5,5.4,4.4,6,4.7,203.9
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0,0,0,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,0,15,0.5,1.13636363636364E-07,3.40909090909091E-06,0,1943,2,18,0,0,0,0,0,3.4,0,-1,0,15,1,0.3,0,1.3,0,0,0,0,0,0,3994,0,0,0,0,862,1,0,0,133,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,27.3
Christopher,Schindler,DEF,HUD,4600000,0,73,2.6,5.65217391304348E-07,1.58695652173913E-05,0,349464,4,45,0,0,0,0,0,15.9,7,1,0,73,-1,0.3,0,1.3,12,0,6,0,2,3.6,468507,0,0,0,4,2454,59,0,1,529,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,3.9,1.6,1.9,3.1,1.9,2.6,1.5,3.4,93.7
Jeffrey,Schlupp,DEF,CRY,4700000,0,43,2.1,4.46808510638298E-07,9.14893617021277E-06,0,36155,3,28,0,0,0,0,0,9.1,0,-3,0,43,3,0.2,0,1,0,0,3,0,1,0.2,27343,0,0,0,0,1639,1,0,0,254,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,1.3,2,1.3,2.3,1.7,1.8,1.7,2.1,64.9
Kasper,Schmeichel,GLK,LEI,5000000,0,104,3.6,7.2E-07,2.08E-05,0,225282,3,42,0,86,0,0,0,20.8,25,0,0,104,0,0.2,0,1,14,0,7,0,0,4.8,271923,1,0,1,3,2610,9,0,0,524,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,3.5,3.9,3.6,4.3,4.4,5.1,3.2,63.8
Morgan,Schneiderlin,MID,EVE,4700000,0,36,1.6,3.40425531914894E-07,7.65957446808511E-06,0,57569,3,30,0,0,0,0,0,7.7,2,-3,0,36,3,0.1,0,0.3,0,0,4,0,0,0.5,21837,0,0,0,0,1530,0,0,1,242,Stoke,Man City,Liverpool,Swansea,Newcastle,0.8,0.8,0.9,0.8,1.3,0.8,1.1,0.8,38.7
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6532,0,0,0,0,0,0,0,0,0,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,0,122,4.5,7.14285714285714E-07,1.93650793650794E-05,0,919881,4,45,0,0,0,7,0,19.4,46,3,0,122,-3,0.9,0,5.5,16,0,5,0,6,12.6,1362094,0,0,0,1,2244,278,0,0,438,Everton,Arsenal,Tottenham,West Ham,Burnley,6.5,3.7,4.8,4.3,5.3,3.2,5.3,4.4,210.9
Luke,Shaw,DEF,MUN,4900000,0,32,1.06666666666667,2.17687074829932E-07,6.53061224489796E-06,0,90543,1,2,0,0,0,0,0,6.5,18,-1,0,32,1,0.1,0,0.3,1,0,5,0,0,0.8,123221,0,0,0,0,555,4,0,0,144,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0.6,0.5,0.8,0.5,0.9,0.5,0.8,27.9
