FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Demarai,Gray,MID,LEI,5300000,2,59,2.3,4.33962264150943E-07,1.11320754716981E-05,0,138264,2,22,0,0,0,3,0,11.1,11,-2,0,59,2,0.2,0,1.3,2,0,3,0,1,0.7,129949,0,0,0,0,1242,12,0,0,225,Bournemouth,West Brom,Brighton,Newcastle,Burnley,2.1,1.5,0,1.3,2.1,1.4,1.8,1.3,2.2,1.2,79
Robert,Green,GLK,HUD,4000000,0,0,0,0,0,0,5416,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12821,0,0,0,0,0,1,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5900000,0,122,4.5,7.6271186440678E-07,2.06779661016949E-05,0,1398456,1,31,0,0,0,5,0,20.7,293,4,0,122,-4,0.7,0,4.3,20,0,8,0,6,17.5,2231010,0,0,0,2,2059,275,0,0,461,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,6,4.7,0,5.6,6.3,3.9,5,4.1,4.8,3.2,177.1
Marko,Grujic,MID,LIV,4200000,0,3,1,2.38095238095238E-07,7.14285714285714E-07,0,50849,0,0,0,0,0,0,0,0.7,6,-3,0,3,3,0,0,0,0,0,0,0,0,0.5,51998,0,0,0,0,14,0,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,1.9
Johann Berg,Gudmundsson,MID,BUR,5100000,0,82,3.2,6.27450980392157E-07,1.6078431372549E-05,0,52421,2,21,0,0,0,2,0,16.1,40,1,0,82,-1,0.7,0,3.5,4,0,8,0,5,1.5,130903,0,0,0,0,2034,62,0,0,331,Everton,West Ham,West Brom,Watford,Leicester,4,2.6,0,2.7,2.6,3.3,2.5,3.2,2.1,3.4,148.9
Idrissa,Gueye,MID,EVE,4800000,0,53,2.2,4.58333333333333E-07,1.10416666666667E-05,0,64292,4,37,0,0,0,1,0,11,7,-2,0,53,2,0.4,0,1.8,2,0,6,0,0,0.7,30673,0,0,0,0,2018,0,0,1,374,Burnley,Brighton,Stoke,Man City,Liverpool,0,1.9,1.2,1.2,1.4,1.4,2,1.3,1.8,1.3,66
Ilkay,Gundogan,MID,MCI,5300000,0,46,1.64285714285714,3.09973045822102E-07,8.67924528301887E-06,0,91780,2,9,0,0,0,2,0,8.7,32,-2,0,46,2,0.2,0,0.8,5,0,2,0,2,0.9,114682,0,0,0,2,791,49,0,0,209,Chelsea,Stoke,Everton,Man Utd,Tottenham,0.9,0.8,0,1,0.9,0.8,1.2,0.9,1.4,0.9,74.5
Florent,Hadergjonaj,DEF,HUD,4500000,0,23,0.821428571428571,1.82539682539683E-07,5.11111111111111E-06,0,1691,1,20,0,0,0,0,0,5.1,0,0,0,23,0,0.2,0,1,2,0,1,0,1,0,2164,0,0,0,0,870,1,0,0,148,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.4,0.4,0.8,0.4,0.4,0.5,0.4,0.4,0.4,0.6,33
Massadio,Haidara,DEF,NEW,3900000,0,0,0,0,0,0,102689,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,113484,0,0,0,0,0,31,0,0,0,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0,0,0,0,0,0,0,0,0,0,0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,LEI,4300000,0,0,0,0,0,0,2111,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,864,0,0,0,0,0,0,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NEW,4000000,0,0,0,0,0,0,85578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5798,0,0,0,0,0,0,0,0,0,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,2180,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,20,0,0,0,6,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,2.7
Joe,Hart,GLK,WHU,4300000,0,45,3.2,7.44186046511628E-07,1.04651162790698E-05,0,507958,0,30,0,39,0,0,0,10.5,32,-2,0,45,2,0,0,0,3,0,3,0,1,5,150141,0,0,1,1,1260,5,0,0,261,Swansea,Burnley,Southampton,Chelsea,Stoke,2.5,3.9,0,3.8,2.8,4,2.6,3.2,2.3,3.3,30.2
Jakob,Haugaard,GLK,STK,4000000,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5394,0,0,0,0,0,0,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,0,36,1.7,3.86363636363636E-07,8.18181818181818E-06,0,27396,7,22,0,0,0,1,0,8.2,2,-1,0,36,1,0.1,0,0.5,0,0,3,0,0,0.2,25519,0,0,0,0,1298,1,0,0,155,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,0.8,1,0.8,1.5,0.9,1.3,1.1,1.4,0.9,1,56
Eden,Hazard,MID,CHE,10700000,0,138,6,5.60747663551402E-07,1.28971962616822E-05,0,1105619,1,16,0,0,0,11,0,12.9,137,2,0,138,-2,0.6,0,6.5,22,0,9,0,4,7.9,1365726,0,0,0,5,1608,189,0,0,516,Man City,Crystal Palace,Tottenham,West Ham,Southampton,4.9,7.9,0,7.2,8.4,7.1,8.9,7,6.5,7.3,223.4
Tom,Heaton,GLK,BUR,4700000,0,8,0.285714285714286,6.0790273556231E-08,1.70212765957447E-06,0,363122,0,4,0,8,0,0,0,1.7,7,-3,0,8,3,0,0,0,0,0,0,0,0,1.4,18973,0,0,0,0,305,1,0,0,48,Everton,West Ham,West Brom,Watford,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0357142857142857,8.50340136054422E-09,2.38095238095238E-07,0,8889,1,1,0,0,0,0,0,0.2,2,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2634,0,0,0,0,32,1,0,0,1,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4700000,0,84,3.1,6.59574468085106E-07,1.78723404255319E-05,0,1276460,3,39,0,0,0,2,0,17.9,117,2,0,84,-2,0.5,0,2.3,7,0,7,0,0,21,1885818,0,0,0,1,2396,174,0,0,461,Watford,Leicester,Bournemouth,Burnley,Swansea,3.1,3.3,2.2,3.8,3.4,2.1,3.6,2.3,3.6,3.5,94.7
Tomer,Hemed,FWD,BHA,4700000,0,43,2.7,5.74468085106383E-07,9.14893617021277E-06,0,262931,0,8,0,0,0,2,0,9.1,19,-3,0,43,3,0,0,0,5,0,3,0,2,1.1,291258,0,0,0,0,842,40,0,0,110,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,3,2,0,3.1,3.3,2.1,2.6,1.9,2.8,1.7,44.2
Jordan,Henderson,MID,LIV,5300000,0,52,2.9,5.47169811320755E-07,9.81132075471698E-06,0,163564,1,18,0,0,0,1,0,9.8,4,-2,0,52,2,0.3,0,1.5,3,0,8,0,1,1.1,124464,0,0,0,0,1418,4,0,0,249,Newcastle,Man Utd,Watford,Crystal Palace,Everton,2.9,1.4,2.5,2.1,2.6,2.9,2.3,2.7,2,2.8,68.1
Jeff,Hendrick,MID,BUR,5400000,0,67,2.8,5.18518518518518E-07,1.24074074074074E-05,0,23067,1,18,0,0,0,2,0,12.4,3,-1,0,67,1,0.2,0,1.3,1,0,8,0,1,0.2,23100,0,0,0,0,1886,1,0,0,235,Everton,West Ham,West Brom,Watford,Leicester,3.3,2.1,0,2.2,2.1,2.7,2,2.6,1.7,2.8,75.5
Wayne,Hennessey,GLK,CRY,4300000,0,57,3.6,8.37209302325581E-07,1.32558139534884E-05,0,98329,0,28,0,59,0,0,0,13.3,26,-2,0,57,2,0.5,0,2,8,0,3,0,0,1.8,115188,0,0,0,0,1440,33,0,0,305,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,4.4,3.4,3.1,4.4,3,5,4,4,3.6,4.5,42.2
Dion,Henry,GLK,CRY,4000000,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6699,0,0,0,0,0,3,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,5000000,0,29,1.03571428571429,2.07142857142857E-07,5.8E-06,0,195939,4,11,0,0,0,0,0,5.8,17,-5,0,29,5,0.1,0,0.3,0,0,3,0,1,1.1,27258,0,0,0,0,871,0,0,0,142,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.5,0.5,0,0.6,0.5,0.7,0.5,0.7,0.5,0.5,43.7
Wesley,Hoedt,DEF,SOU,5000000,0,39,2.3,4.6E-07,7.8E-06,0,7390,4,26,0,0,0,0,0,7.8,2,0,0,39,0,0.3,0,1.5,3,0,2,0,2,0.1,9791,0,0,0,0,1530,1,0,0,316,Stoke,Newcastle,West Ham,Arsenal,Chelsea,2.3,1.7,0,2.1,1.8,2.1,1.6,1.8,1.4,1.7,58.1
Jonathan,Hogg,MID,HUD,4400000,0,32,1.7,3.86363636363636E-07,7.27272727272727E-06,0,33521,4,30,0,0,0,0,0,7.3,2,-1,0,32,1,0.3,0,1.3,0,0,4,0,0,0.2,42060,0,0,0,0,1458,3,0,1,259,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.4,1.3,0.9,0.8,1.2,0.8,1.7,0.8,1.5,37.3
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,23,0.821428571428571,1.91029900332226E-07,5.34883720930233E-06,0,31776,3,16,0,0,0,0,0,5.3,6,-2,0,23,2,0.3,0,1.3,0,0,1,0,0,0.4,32655,0,0,0,0,931,5,0,0,164,Stoke,Newcastle,West Ham,Arsenal,Chelsea,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,39.2
Rob,Holding,DEF,ARS,4400000,0,12,0.428571428571429,9.74025974025974E-08,2.72727272727273E-06,0,107394,2,12,0,0,0,0,0,2.7,4,-6,0,12,6,0,0,0,0,0,1,0,1,0.6,25237,0,0,0,0,443,2,0,0,101,Brighton,Watford,Stoke,Southampton,Newcastle,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Jose,Holebas,DEF,WAT,4800000,0,43,2.4,5E-07,8.95833333333333E-06,0,63120,4,31,0,0,0,0,0,9,6,-2,0,43,2,0.4,0,2,3,0,3,0,3,0.4,51474,0,0,0,0,1481,6,0,0,264,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.4,1.9,2,2,2.4,1.8,3.4,1.8,2,1.6,83.2
Mason,Holgate,DEF,EVE,4200000,0,35,1.25,2.97619047619048E-07,8.33333333333333E-06,0,173588,3,14,0,0,0,0,0,8.3,26,-3,0,35,3,0,0,0,0,0,4,0,0,1.7,192781,0,0,0,0,1170,38,0,0,208,Burnley,Brighton,Stoke,Man City,Liverpool,0.6,1.1,0.6,0.7,0.9,0.6,0.7,0.6,0.9,0.6,48.5
Mark,Hudson,DEF,HUD,4000000,0,0,0,0,0,0,18400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1237,0,0,0,0,0,0,0,0,0,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,220,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,411,0,0,0,0,25,1,0,0,8,Man City,Crystal Palace,Tottenham,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,3.5
Will,Hughes,MID,WAT,4600000,0,26,0.928571428571429,2.01863354037267E-07,5.65217391304348E-06,0,73627,0,6,0,0,0,2,0,5.7,1,-4,0,26,4,0,0,0,3,0,2,0,1,0.2,64652,0,0,0,1,323,2,0,0,89,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30.3
Jordan,Hugill,FWD,WHU,5400000,0,2,0.0714285714285714,1.32275132275132E-08,3.7037037037037E-07,0,692,0,0,0,0,0,0,0,0.4,0,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0,1578,0,0,0,0,12,2,0,0,5,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0357142857142857,9.15750915750916E-09,2.56410256410256E-07,0,384394,0,1,0,0,0,0,0,0.3,25,-1,0,1,1,0,0,0,0,0,0,0,0,5.9,325042,0,0,0,0,17,21,0,0,5,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0.9
Robert,Huth,DEF,LEI,4800000,0,0,0,0,0,0,5130,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1802,0,0,0,0,0,3,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,Leicester,Tottenham,West Brom,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,4900000,0,67,2.7,5.51020408163265E-07,1.36734693877551E-05,0,71428,1,25,0,0,0,1,0,13.7,75,-1,0,67,1,0.6,0,3,2,0,4,0,6,2.1,159254,0,0,0,0,1581,20,0,0,233,Leicester,Tottenham,West Brom,Watford,Crystal Palace,1.9,2.2,2.9,1.9,2.5,1.5,2.1,2.1,2.6,2,129.6
Vicente,Iborra,MID,LEI,5700000,0,35,1.25,2.19298245614035E-07,6.14035087719298E-06,0,10923,0,15,0,0,0,1,0,6.1,2,-3,0,35,3,0,0,0,2,0,2,0,0,0.1,4501,0,0,0,0,1055,3,0,0,199,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.8,0.6,0,0.6,0.8,0.6,0.7,0.6,0.9,0.6,38.7
Zlatan,Ibrahimovic,FWD,MUN,9500000,0,5,0.178571428571429,1.8796992481203E-08,5.26315789473684E-07,0,39193,0,2,0,0,0,0,0,0.5,2,-5,0,5,5,0,0,0,0,0,0,0,0,0.2,37921,0,0,0,0,102,1,0,0,18,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
Kelechi,Iheanacho,FWD,LEI,6500000,1,18,0.642857142857143,9.89010989010989E-08,2.76923076923077E-06,0,139911,1,8,0,0,0,0,0,2.8,13,-5,0,18,5,0.3,0,2,0,0,0,0,1,0.6,19242,0,0,0,0,392,12,0,0,39,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.6
Giannelli,Imbula,MID,STK,4500000,0,0,0,0,0,0,8395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,971,0,0,0,0,0,0,0,0,0,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0
Tom,Ince,MID,HUD,5500000,0,65,2.5,4.54545454545455E-07,1.18181818181818E-05,0,92315,0,35,0,0,0,1,0,11.8,3,-5,0,65,5,0.2,0,1,3,0,6,0,1,0.4,33371,0,0,0,0,2063,0,0,0,212,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,1.2,2.5,2.4,1.7,1.3,2.2,1.3,3,1.2,2.7,107.2
Danny,Ings,FWD,LIV,5400000,0,3,0.107142857142857,1.98412698412698E-08,5.55555555555556E-07,0,6624,0,0,0,0,0,0,0,0.6,8,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,4438,0,0,0,0,28,1,0,0,9,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Stephen,Ireland,MID,STK,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,1543,1,3,0,0,0,0,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,0,90,0,0,0,1,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,2.7
Alex,Iwobi,MID,ARS,5100000,0,56,3.3,6.47058823529412E-07,1.09803921568627E-05,0,197885,1,15,0,0,0,2,0,11,27,-4,0,56,4,0.4,0,2,1,0,6,0,3,0.8,90580,0,0,0,0,1110,9,0,0,276,Brighton,Watford,Stoke,Southampton,Newcastle,1.9,3.4,0,3.7,3.5,2.4,4.1,1.6,3.6,2.2,112.5
,Izquierdo,MID,BHA,5900000,0,64,2.28571428571429,3.87409200968523E-07,1.08474576271186E-05,0,7766,2,18,0,0,0,4,0,10.8,9,-1,0,64,1,0.7,0,4.3,3,0,3,0,2,0.3,21444,0,0,0,0,1111,24,0,0,199,Arsenal,Everton,Leicester,Huddersfield,Crystal Palace,2.3,1.6,0,2.1,2.5,1.3,1.8,1.4,1.7,1.1,77.3
Jaroslaw,Jach,DEF,CRY,4400000,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4700000,0,28,1,2.12765957446809E-07,5.95744680851064E-06,0,349988,1,30,0,0,0,0,0,6,69,-3,0,28,3,0.1,0,0.5,4,0,2,0,0,2.2,107227,0,0,0,1,1264,0,0,0,242,Burnley,Brighton,Stoke,Man City,Liverpool,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,39
Eldin,Jakupovic,GLK,LEI,4200000,0,0,0,0,0,0,9476,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1503,0,0,0,0,0,1,0,0,0,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,2,24,0.857142857142857,1.94805194805195E-07,5.45454545454545E-06,0,26533,2,14,0,0,0,0,0,5.5,2,-1,0,24,1,0.4,0,1.8,0,0,4,0,0,0.2,19087,0,0,0,1,901,3,0,0,114,Bournemouth,West Brom,Brighton,Newcastle,Burnley,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,19.2
Kyle,Jameson,DEF,WBA,4000000,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,0,0,0,0,0,5,0,0,0,Watford,Leicester,Bournemouth,Burnley,Swansea,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4800000,0,39,1.39285714285714,2.90178571428571E-07,8.125E-06,0,30704,1,26,0,0,0,3,0,8.1,7,-2,0,39,2,0.5,0,2.3,3,0,0,0,1,0.5,38943,0,0,0,2,1115,18,0,0,220,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,1,0.8,0.8,0.8,1,0.7,1.6,0.7,0.8,0.7,61.7
Vincent,Janssen,FWD,TOT,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,8983,0,0,0,0,0,0,0,0.1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,973,0,0,0,0,1,0,0,0,2,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,4500000,0,0,0,0,0,0,13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,735,0,0,0,0,0,0,0,0,0,Brighton,Watford,Stoke,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0
,Jese,MID,STK,5400000,0,27,0.964285714285714,1.78571428571429E-07,5E-06,0,587180,0,14,0,0,0,1,0,5,12,-6,0,27,6,0.1,0,0.3,2,0,1,0,1,1.9,578035,0,0,0,1,510,1,0,0,82,Southampton,Man City,Everton,Arsenal,Tottenham,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39.4
,Jesus,FWD,MCI,9900000,0,77,4.3,4.34343434343434E-07,7.77777777777778E-06,0,2256087,3,8,0,0,0,8,0,7.8,43,-6,0,77,6,0,1,0,11,0,6,0,4,4.5,1833433,0,0,0,2,1007,11,0,0,272,Chelsea,Stoke,Everton,Man Utd,Tottenham,0,5.1,0,4.5,5.2,3.9,5.1,4.3,6,5.2,136.5
,Joao Mario,MID,WHU,6400000,0,10,0.357142857142857,5.58035714285714E-08,1.5625E-06,0,6307,0,4,0,0,0,0,0,1.6,16,-1,0,10,1,0.4,0,2.5,0,0,1,0,1,0.2,15308,0,0,0,0,256,11,0,0,40,Swansea,Burnley,Southampton,Chelsea,Stoke,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.4
,Joel Pereira,GLK,MUN,4000000,0,0,0,0,0,0,164450,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6.2,401133,0,0,0,0,0,5,0,0,0,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,MID,WHU,4500000,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,0,0,0,1,0,0,0,Swansea,Burnley,Southampton,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0
Glen,Johnson,DEF,STK,4100000,1,2,0.0714285714285714,1.74216027874564E-08,4.8780487804878E-07,0,33639,0,6,0,0,0,0,0,0.5,1,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,7336,0,0,0,0,155,1,0,0,26,Southampton,Man City,Everton,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,4.4
Phil,Jones,DEF,MUN,5600000,0,101,4.8,8.57142857142857E-07,1.80357142857143E-05,0,1538448,2,11,0,0,0,0,0,18,1948,6,0,101,-6,0,0,0,16,0,13,0,0,11.4,2030844,1,0,0,2,1793,6,0,0,489,Crystal Palace,Liverpool,Swansea,Man City,West Brom,0,0,0,6.3,4.2,6.8,4.3,7.2,5.3,7,47.5
,Jordan Ayew,FWD,SWA,5400000,0,84,3.1,5.74074074074074E-07,1.55555555555556E-05,0,571040,1,33,0,0,0,5,0,15.6,275,4,0,84,-4,0.6,0,3,9,0,7,0,2,13.5,1189637,0,0,0,0,2120,295,0,0,304,West Ham,Huddersfield,Man Utd,West Brom,Everton,3.5,2.7,0,2.2,2.7,3.7,2.6,2.5,3.1,3.9,130.4
,Joselu,FWD,NEW,5500000,0,62,2.7,4.90909090909091E-07,1.12727272727273E-05,0,162160,2,24,0,0,0,4,0,11.3,13,0,0,62,0,0.1,1,0.3,5,0,5,0,1,0.5,169295,0,0,0,0,1559,4,0,0,199,Liverpool,Southampton,Tottenham,Huddersfield,Leicester,1.9,2.8,1.8,3.2,2.3,2.8,2.2,3.1,2.5,1.9,100.9
Christian,Kabasele,DEF,WAT,4500000,0,58,2.4,5.33333333333333E-07,1.28888888888889E-05,0,167067,4,40,0,0,0,2,0,12.9,50,0,0,58,0,0.3,0,1.3,1,0,5,0,0,0.9,202138,1,0,0,1,2039,0,0,0,355,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,2.4,1.9,2,2,2.4,1.8,3.4,1.8,2,1.6,71.3
Younes,Kaboul,DEF,WAT,4200000,0,7,0.25,5.95238095238095E-08,1.66666666666667E-06,0,23130,0,3,0,0,0,0,0,1.7,0,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,3482,0,0,0,0,151,1,0,0,35,West Brom,Arsenal,Liverpool,Bournemouth,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Elias,Kachunga,MID,HUD,5700000,0,44,1.57142857142857,2.75689223057644E-07,7.71929824561404E-06,0,26654,1,23,0,0,0,1,0,7.7,1,-3,0,44,3,0,0,0,0,0,6,0,1,0.1,13864,0,0,0,0,1253,0,0,0,146,Tottenham,Swansea,Crystal Palace,Newcastle,Brighton,0.8,1.2,1.2,0.8,0.8,1,0.8,1.5,0.8,1.3,53.8
Sullay,Kaikai,MID,CRY,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,11969,0,0,0,0,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,13257,0,0,0,0,13,0,0,0,5,Man Utd,Chelsea,Huddersfield,Liverpool,Bournemouth,0,0,0,0,0,0,0,0,0,0,0.6
Harry,Kane,FWD,TOT,12800000,0,167,6.4,5E-07,1.3046875E-05,0,3425551,4,23,0,0,0,23,0,13,118,3,0,167,-3,0.2,1,3,27,0,11,0,1,45.9,4132282,0,0,0,7,2221,647,0,0,593,Huddersfield,Bournemouth,Newcastle,Chelsea,Stoke,9.6,7.7,9.1,5.9,7.5,8.9,7.4,9.1,7.3,9.4,324.6
N'Golo,Kante,MID,CHE,4900000,0,74,3.1,6.3265306122449E-07,1.51020408163265E-05,0,1118612,2,18,0,0,0,1,0,15.1,85,-1,0,74,1,0.4,0,1.8,6,0,14,0,1,11.3,739442,0,0,0,0,2094,67,0,0,465,Man City,Crystal Palace,Tottenham,West Ham,Southampton,1.6,3.1,0,2.7,3.4,2.7,3.7,2.6,2.3,2.7,113.9
Loris,Karius,GLK,LIV,4800000,0,40,1.42857142857143,2.97619047619048E-07,8.33333333333333E-06,0,12431,0,7,0,12,0,0,0,8.3,18,-2,0,40,2,1.2,0,5.8,3,0,4,0,0,0.8,43881,0,0,1,0,720,155,0,0,165,Newcastle,Man Utd,Watford,Crystal Palace,Everton,0.9,0.7,1.2,1.4,0.7,0.9,0.7,1.2,0.8,1.3,12.2
