FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Antonio,Valencia,DEF,MUN,6800000,8,71,5.5,8.08823529411765E-07,1.04411764705882E-05,0,381686,3,6,0,0,0,1,0,10.6,19160,3,-1,71,-3,0.6,0,4,8,0,9,0,0,15.9,633042,0,0,0,1,1170,24271,1,0,299,Watford,Arsenal,Man City,Bournemouth,West Brom,6.7,4.1,6.5,7.7,5.5,4.4,7.8,7.7,4,8.1,5.7,5.4,8.2,4.9,7.3,5.1,8.2,5.3,7.2,4.1,8.2,5,8.2,5.6,7.6,50.6
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,17,0,0,0,Everton,Man City,Chelsea,Arsenal,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,0,7,0.538461538461538,1.05580693815988E-07,1.37254901960784E-06,0,152110,2,16,0,0,0,0,0,1.4,913,-4,0,7,4,0,0,0,0,0,0,0,0,0.9,13935,0,0,0,0,588,184,0,0,76,Brighton,West Brom,Bournemouth,Watford,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.7
Mike,van der Hoorn,DEF,SWA,4400000,6,20,1.53846153846154,3.4965034965035E-07,4.54545454545455E-06,0,4701,1,3,0,0,0,0,0,4.5,164,-1,0,20,1,0.5,0,2,1,0,3,0,0,0.1,3628,0,0,0,0,369,429,0,0,92,Chelsea,Stoke,West Brom,Man City,Everton,1.1,1,1.2,0.8,0.8,2.3,0.8,1.4,1,0.9,1.2,1.3,0.8,1,1.1,1.3,1.1,0.9,0.8,1.1,0.8,0.8,0.8,0.9,1,10.6
Virgil,van Dijk,DEF,SOU,5400000,2,19,2.4,4.44444444444444E-07,3.51851851851852E-06,0,99428,0,10,0,0,0,0,0,3.5,7978,-1,0,19,1,0.3,0,1.7,3,0,1,0,0,2,84976,0,0,0,1,633,1571,0,0,130,Man City,Bournemouth,Arsenal,Leicester,Chelsea,1.5,1.9,2.6,1.8,2.2,2.8,2.1,1.3,3.6,2.7,2.1,2.5,2.2,2.5,2.2,2.2,1.8,2,2.1,1.5,1.8,1.6,1.9,1.5,1.4,31.4
Rajiv,van La Parra,MID,HUD,4800000,-1,22,1.7,3.54166666666667E-07,4.58333333333333E-06,0,9324,2,15,0,0,0,1,0,4.6,1084,-2,0,22,2,0.6,0,3,0,0,2,0,0,0.1,5748,0,0,0,0,750,97,0,1,68,Arsenal,Everton,Brighton,Chelsea,Watford,0,0,0,1,0.8,0.8,1.2,1.2,0.8,1.6,0.8,1.3,0.8,1.5,0.8,0.8,1.5,1.7,0.8,0.8,0.9,0.8,1.8,0.8,1.6,37.5
Jamie,Vardy,FWD,LEI,8500000,5,59,4.5,5.29411764705882E-07,6.94117647058824E-06,0,1027843,1,18,0,0,0,6,0,6.9,55231,0,0,59,0,0.4,1,3,9,0,3,0,1,13.7,1243395,0,0,0,1,1145,40653,0,0,224,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,4.7,4.8,4.8,4.9,6.8,5.7,5.3,3.9,6.1,4.2,4.5,5.4,4.9,4.5,6.4,5.5,5.1,5.8,4.8,5.9,4.5,5.1,5.2,6.2,4,85.9
Jan,Vertonghen,DEF,TOT,6100000,1,51,3.9,6.39344262295082E-07,8.36065573770492E-06,0,226645,2,10,0,0,0,0,0,8.4,23473,1,0,51,-1,0.6,0,3.7,4,0,6,0,1,9.2,238431,0,0,0,0,1139,5953,0,0,285,Leicester,Watford,Stoke,Brighton,Man City,3.4,5.1,4.6,5.2,3.2,4.3,4.3,5.4,4,4,4.2,4.6,3.5,5.3,4.6,5.6,3.8,4.6,4.3,4.1,3.4,4.4,4.4,4.3,4,51.4
Nikola,Vlasic,MID,EVE,5500000,1,8,0.615384615384615,1.11888111888112E-07,1.45454545454545E-06,0,1728,0,8,0,0,0,0,0,1.5,116,0,0,8,0,0.1,0,0.3,0,0,0,0,0,0,2214,0,0,0,0,273,26,0,0,38,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.1
Sam,Vokes,FWD,BUR,5800000,0,29,2.23076923076923,3.84615384615385E-07,5E-06,0,395692,0,4,0,0,0,3,0,5,5868,-2,0,29,2,0.4,0,2.3,6,0,1,0,0,2.6,312169,0,0,0,1,382,3642,0,0,97,Bournemouth,Leicester,Watford,Stoke,Brighton,1.7,1.8,1.4,2.3,1.8,1.5,1.1,1.5,2,2.1,1.9,1.7,1.5,1.7,1.6,2.6,1.7,1.2,1.9,2,1.9,2.2,2,1.1,1.8,32.2
Michel,Vorm,GLK,TOT,4900000,0,0,0,0,0,0,7664,0,0,0,0,0,0,0,0,321,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7100,0,0,0,0,0,27,0,0,0,Leicester,Watford,Stoke,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molla,Wague,DEF,WAT,4500000,0,1,0.0769230769230769,1.70940170940171E-08,2.22222222222222E-07,0,656,0,1,0,0,0,0,0,0.2,30,0,0,1,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,45,25,0,0,5,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Theo,Walcott,MID,ARS,7100000,0,3,0.230769230769231,3.25027085590466E-08,4.22535211267606E-07,0,117755,0,0,0,0,0,0,0,0.4,804,-4,0,3,4,0,0,0,0,0,0,0,0,0.6,12744,0,0,0,0,46,18,0,0,5,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Kyle,Walker,DEF,MCI,6700000,2,59,4.9,7.3134328358209E-07,8.80597014925373E-06,0,712958,1,7,0,0,0,0,0,8.8,17697,2,-1,59,-2,0.6,0,4.3,4,0,7,0,4,15.4,447833,1,0,0,2,1033,15451,1,1,283,Southampton,West Ham,Man Utd,Swansea,Tottenham,5.8,7.1,4.1,5.7,6.1,5.8,5.4,5.9,5.9,5.2,6.2,6.8,6.1,5.4,4.6,5.4,5.8,6.8,4.6,6.2,5.8,5.3,6,7.3,6,41.8
Kyle,Walker-Peters,DEF,TOT,4100000,0,7,0.538461538461538,1.31332082551595E-07,1.70731707317073E-06,0,109738,0,0,0,0,0,0,0,1.7,1666,-4,1,7,4,0,0,0,0,0,1,0,0,0.9,95541,0,0,0,0,98,933,-1,0,33,Leicester,Watford,Stoke,Brighton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.4
Jonathan,Walters,MID,BUR,5100000,0,2,0.153846153846154,3.01659125188537E-08,3.92156862745098E-07,0,29702,0,1,0,0,0,0,0,0.4,133,-4,1,2,4,0,0,0,0,0,0,0,0,0.1,1402,0,0,0,0,27,3,-1,0,0,Bournemouth,Leicester,Watford,Stoke,Brighton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Victor,Wanyama,MID,TOT,4800000,0,3,0.230769230769231,4.80769230769231E-08,6.25E-07,0,38853,0,2,0,0,0,0,0,0.6,248,-2,0,3,2,0,0,0,0,0,0,0,0,0.3,4345,0,0,0,0,98,11,0,0,14,Leicester,Watford,Stoke,Brighton,Man City,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2
Danny,Ward,GLK,LIV,4500000,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,24,0,0,0,Stoke,Brighton,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4800000,2,16,1.3,2.70833333333333E-07,3.33333333333333E-06,0,20597,2,20,0,0,0,0,0,3.3,508,-2,0,16,2,0.6,0,2.7,0,0,0,0,1,0.3,5205,1,0,0,0,1034,494,0,0,155,Brighton,West Brom,Bournemouth,Watford,Leicester,0.6,0.6,0.9,0.9,0.6,0.6,1.2,0.6,0.6,0.9,0.6,0.6,1,0.6,1,1,0.6,0.6,1.2,0.6,1.2,0.8,0.8,0.6,1.2,37.8
Stephen,Ward,DEF,BUR,5000000,2,63,4.8,9.6E-07,1.26E-05,0,237594,1,10,0,0,0,1,0,12.6,16705,5,0,63,-5,1,0,4.8,7,0,6,0,1,23,1244299,0,0,0,1,1160,78228,0,0,258,Bournemouth,Leicester,Watford,Stoke,Brighton,5.4,4.9,5.7,6,6.1,5.9,4,5.8,6.6,5.8,6,5.3,4.4,5.6,5.5,5.2,5.9,5.2,6,6.9,5.2,5.7,6.6,4.5,5.6,42.9
James,Ward-Prowse,MID,SOU,5100000,5,20,1.53846153846154,3.01659125188537E-07,3.92156862745098E-06,0,113628,0,4,0,0,0,0,0,3.9,707,-4,0,20,4,0.5,0,2.3,0,0,1,0,2,0.5,15921,0,0,0,0,366,249,0,0,80,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.8,1,1.2,0.9,0.9,1.2,0.8,0.8,1.2,0.9,0.8,0.8,0.8,0.9,0.9,0.8,0.9,1.2,0.9,0.8,0.8,0.9,1,1.1,0.8,29.9
Ben,Watson,MID,WAT,4400000,0,2,0.153846153846154,3.4965034965035E-08,4.54545454545455E-07,0,10861,0,2,0,0,0,0,0,0.5,420,-1,0,2,1,0,0,0,0,0,0,0,0,0.2,11984,0,0,0,0,11,91,0,0,8,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Danny,Welbeck,FWD,ARS,7300000,1,30,4.3,5.89041095890411E-07,4.10958904109589E-06,0,175689,1,8,0,0,0,3,0,4.1,1037,-2,0,30,2,0,0,0.3,3,0,3,0,1,0.8,143562,0,0,0,1,471,2932,0,0,120,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,6.3,5.9,3.4,3.3,6.1,6.1,3.8,3.7,4.4,3.3,6.4,3.3,6.4,2.7,5.2,3.4,4.9,3.4,6.4,5.4,3.3,6.4,2.2,5.1,2.8,46
Nahki,Wells,FWD,BUR,4900000,0,0,0,0,0,0,3054,0,0,0,0,0,0,0,0,76,-1,0,0,1,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,131,0,0,0,Bournemouth,Leicester,Watford,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Westwood,MID,BUR,4400000,0,5,0.384615384615385,8.74125874125874E-08,1.13636363636364E-06,0,5332,0,0,0,0,0,0,0,1.1,211,-1,0,5,1,0.1,0,0.3,0,0,0,0,0,0.1,4389,0,0,0,0,40,99,0,0,18,Bournemouth,Leicester,Watford,Stoke,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.9
Glenn,Whelan,MID,STK,4500000,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Whitehead,MID,HUD,4400000,0,1,0.0769230769230769,1.74825174825175E-08,2.27272727272727E-07,0,5176,0,1,0,0,0,0,0,0.2,160,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3584,0,0,0,0,8,29,0,0,3,Arsenal,Everton,Brighton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,0,0,0,0,0,319,0,0,0,Leicester,Watford,Stoke,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,5400000,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,19,0,0,0,Brighton,West Brom,Bournemouth,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georginio,Wijnaldum,MID,LIV,6700000,1,33,3,4.47761194029851E-07,4.92537313432836E-06,0,239079,0,11,0,0,0,1,0,4.9,2886,-3,0,33,3,0.4,0,3,0,0,5,0,1,2.5,46841,0,0,0,0,871,743,0,0,142,Stoke,Brighton,Everton,West Brom,Bournemouth,1.8,1.6,4,3.4,2.2,1.5,3.5,3.3,2,2,2.7,1.8,2.8,2,3.7,3.6,1.5,2.3,1.7,2.4,3.5,1.9,3,2,2.9,48.7
Ashley,Williams,DEF,EVE,5200000,1,15,1.5,2.88461538461538E-07,2.88461538461538E-06,0,166694,3,17,0,0,0,0,0,2.9,3861,-3,0,15,3,0.1,0,0.3,2,0,1,0,0,2,22115,0,0,0,0,753,355,0,0,120,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,1.5,1.6,0.8,0.8,0.9,0.9,0.9,0.8,1.2,0.8,1.4,0.9,0.8,2.2,1.2,0.9,1.4,0.8,0.8,1.4,0.8,1.2,0.8,1,0.8,28.2
Danny,Williams,MID,HUD,4900000,2,11,0.846153846153846,1.72684458398744E-07,2.24489795918367E-06,0,2977,2,8,0,0,0,0,0,2.2,42,-1,0,11,1,0.2,0,1,0,0,0,0,0,0,780,0,0,0,0,503,39,0,0,58,Arsenal,Everton,Brighton,Chelsea,Watford,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.5,13
,Willian,MID,CHE,6700000,6,35,2.69230769230769,4.01836969001148E-07,5.22388059701493E-06,0,984273,0,6,0,0,0,1,0,5.2,7901,-3,0,35,3,0.4,0,2.7,1,0,4,0,2,6.2,437719,0,0,0,0,593,8688,0,0,134,Swansea,Newcastle,West Ham,Huddersfield,Southampton,2.4,2.5,2.3,2.2,1.9,2.8,1.9,2,1.7,2.2,1.9,2.4,2.4,2.3,1.4,1.5,2.7,2.4,1.8,2.6,2.4,2.7,3,2.1,2.4,46.4
Jack,Wilshere,MID,ARS,5400000,1,6,0.461538461538462,8.54700854700855E-08,1.11111111111111E-06,0,9214,0,1,0,0,0,0,0,1.1,628,-1,0,6,1,0.1,0,0.7,0,0,0,0,1,0.2,11778,0,0,0,0,48,431,0,0,21,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.3
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,17213,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15057,0,0,0,0,0,22,0,0,0,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Wimmer,DEF,STK,4400000,0,12,1.5,3.40909090909091E-07,2.72727272727273E-06,0,30227,2,14,0,0,0,0,0,2.7,1695,-1,0,12,1,0.2,0,0.7,1,0,1,0,0,0.4,34372,0,0,0,0,675,344,0,0,94,Liverpool,Swansea,Tottenham,Burnley,West Ham,1.3,0.8,0.9,0.9,1.4,1.3,0.9,0.9,1.1,0.8,1.5,1,0.8,1.3,0.8,0.9,0.8,0.9,0.8,1.1,0.9,1,0.8,2.2,0.8,15.7
Harry,Winks,MID,TOT,4800000,2,18,1.38461538461538,2.88461538461538E-07,3.75E-06,0,13917,0,5,0,0,0,0,0,3.8,2085,-2,0,18,2,0.3,0,1.3,0,0,2,0,0,0.3,22804,0,0,0,0,525,473,0,0,111,Leicester,Watford,Stoke,Brighton,Man City,0,0.7,0.8,0.7,0.7,0.7,0.7,1,1,1.2,0.7,0.8,0.7,1.1,0.7,1.1,0.8,1,0.7,0.7,0.7,0.7,0.7,0.7,0.8,20.4
Chris,Wood,FWD,BUR,6400000,1,32,3.6,5.625E-07,5E-06,0,193011,1,3,0,0,0,3,0,5,5022,-1,0,32,1,0.1,0,0.8,6,0,4,0,0,1.2,234830,0,0,0,0,574,4781,0,0,91,Bournemouth,Leicester,Watford,Stoke,Brighton,3.6,3.7,3,4.6,3.7,3.2,2.5,3.2,4.2,4.3,3.9,3.6,3.3,3.7,3.5,4.9,3.6,2.6,3.9,4.1,4,4.4,4.1,2.4,3.8,36.4
Ben,Woodburn,MID,LIV,4400000,0,0,0,0,0,0,17156,0,0,0,0,0,0,0,0,629,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,17951,0,0,0,0,0,63,0,0,0,Stoke,Brighton,Everton,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,4208,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11193,0,0,0,0,0,161,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5400000,3,43,3.3,6.11111111111111E-07,7.96296296296296E-06,0,744964,3,16,0,0,0,0,0,8,24752,-1,0,43,1,0.4,0,2,2,0,6,0,4,9.6,771039,0,0,0,1,1137,6987,0,0,187,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,4.5,3.8,2,1.9,4.3,3.7,1.8,1.9,3.2,2.3,4.4,2.8,4.7,1.7,2.5,1.6,2.8,2,3.6,3.5,2.1,4.3,1.6,3.6,1.8,63.1
Claudio,Yacob,MID,WBA,4400000,1,4,0.307692307692308,6.99300699300699E-08,9.09090909090909E-07,0,14961,2,2,0,0,0,0,0,0.9,363,-1,0,4,1,0.1,0,0.3,0,0,1,0,0,0.2,5209,0,0,0,0,166,131,0,0,19,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
,Yaya Toure,MID,MCI,6100000,0,2,0.153846153846154,2.52206809583859E-08,3.27868852459016E-07,0,73312,0,0,0,0,0,0,0,0.3,501,-4,0,2,4,0,0,0,0,0,0,0,0,0.8,9075,0,0,0,0,29,105,0,0,16,Southampton,West Ham,Man Utd,Swansea,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
DeAndre,Yedlin,DEF,NEW,4400000,-1,20,2.2,5E-07,4.54545454545455E-06,0,20742,1,14,0,0,0,0,0,4.5,3011,-1,0,20,1,0.3,0,1.5,2,0,1,0,1,0.8,41622,1,0,0,1,810,1365,0,0,139,West Brom,Chelsea,Leicester,Everton,Arsenal,1.7,1.7,1.7,1.7,1.1,1.6,1.4,2.4,1.6,1.7,1.1,2,2.4,2.1,1.4,1.3,1.9,1.6,2.7,1.2,2.5,1.1,2.4,2.2,1.7,27
Maya,Yoshida,DEF,SOU,4900000,1,47,4.7,9.59183673469388E-07,9.59183673469388E-06,0,246834,0,8,0,0,0,1,0,9.4,36657,-1,1,47,1,0.2,0,1,6,0,4,0,1,3.7,334851,0,0,0,0,814,1600,-1,0,208,Man City,Bournemouth,Arsenal,Leicester,Chelsea,4.5,5.3,6.5,5,5.9,6.9,5.6,3.9,7,6.8,5.7,6.4,5.9,6.4,5.8,5.8,5.2,5.5,5.7,4.4,5,4.7,5.4,4.3,4.2,40.6
Ashley,Young,MID,MUN,4900000,6,33,3.7,7.55102040816327E-07,6.73469387755102E-06,0,22309,3,4,0,0,0,0,0,6.7,2350,-1,0,33,1,1.1,0,5.3,3,0,6,0,3,0.9,64876,0,0,0,0,797,18514,0,0,153,Watford,Arsenal,Man City,Bournemouth,West Brom,2.7,1.8,2.9,4.7,2.5,2.5,4.1,4.1,3.2,4.2,2.6,2.2,5.1,2.7,3.7,2.3,4.3,2.5,4.8,1.8,4.7,2.9,5.1,2.1,3.3,44.1
Pablo,Zabaleta,DEF,WHU,4900000,2,28,2.3,4.69387755102041E-07,5.71428571428571E-06,0,130795,5,21,0,0,0,0,0,5.7,2707,-1,0,28,1,0.2,0,1,4,0,3,0,0,1.7,38902,0,0,0,0,1051,579,0,0,191,Everton,Man City,Chelsea,Arsenal,Stoke,1.2,1.2,1.9,2.7,1.6,2.3,1.4,1.6,2.6,1.6,2.1,3.4,1.8,2.2,1.3,1.5,2.2,2.3,2.1,1.7,2.3,1.2,1.6,1.2,1.9,42.9
Wilfried,Zaha,MID,CRY,6900000,2,30,2.30769230769231,3.34448160535117E-07,4.34782608695652E-06,0,1021112,0,10,0,0,0,3,0,4.3,17502,-1,-1,30,1,0.5,0,3.7,0,0,1,0,0,5.4,235171,0,0,0,0,616,12026,1,0,92,Brighton,West Brom,Bournemouth,Watford,Leicester,1.2,1.2,2.4,1.5,1.3,1.8,2.6,1.3,1.3,2,1.2,1.2,2.5,1.6,1.9,2.1,1.3,1.2,2.1,1.5,1.9,1.3,2.2,1.2,2.3,61.8
,Zanka,DEF,HUD,4600000,1,42,3.2,6.95652173913044E-07,9.13043478260869E-06,0,304703,2,19,0,0,0,0,0,9.1,14911,1,0,42,-1,0.5,0,2.3,3,0,5,0,1,6.9,480719,0,0,0,1,1170,2284,0,0,228,Arsenal,Everton,Brighton,Chelsea,Watford,1.8,1.8,4.3,3.3,3.4,2.6,3.8,3.7,2,4.4,2.5,4.3,1.6,3.6,2.7,2.5,3.2,4.8,2.3,2.8,3.6,2.7,3.3,1.8,4.4,33.5
Davide,Zappacosta,DEF,CHE,5900000,2,23,1.76923076923077,2.9986962190352E-07,3.89830508474576E-06,0,14407,0,2,0,0,0,0,0,3.9,1070,-1,0,23,1,0.8,0,4.7,0,0,3,0,0,0.3,28354,0,0,0,0,397,7012,0,0,91,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.9,1.2,1.4,1.4,1.1,0.9,1.5,1.2,1,1,1.5,1.1,1.8,1.5,0.9,1,2.5,1.4,1.2,1.6,1.4,1.7,1.3,1.5,1.2,25.9
Mauro,Zarate,FWD,WAT,5400000,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,91,0,0,0,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin,Zeegelaar,DEF,WAT,4400000,14,22,1.69230769230769,3.84615384615385E-07,5E-06,0,2308,1,0,0,0,0,0,0,5,1419,-1,0,22,1,1.7,0,7.3,5,0,2,0,2,0.7,37519,0,0,0,1,180,33887,0,0,84,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,1,1,1.4,2.2,1.5,1.5,0.8,0.8,1,0.9,1,1.3,0.8,1.4,0.8,1.3,0.9,1.1,0.9,1,1.4,2.3,1.3,1,0.8,13.5
Oleksandr,Zinchenko,MID,MCI,5000000,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,17,0,0,0,Southampton,West Ham,Man Utd,Swansea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurt,Zouma,DEF,STK,5500000,1,33,2.8,5.09090909090909E-07,6E-06,0,99792,0,22,0,0,0,1,0,6,3715,0,0,33,0,0.6,0,3.3,4,0,2,0,0,2.4,57804,0,0,0,0,1080,1347,0,0,222,Liverpool,Swansea,Tottenham,Burnley,West Ham,3.3,2.4,2.4,2.6,3.5,3.3,2.5,2.6,2.9,1.5,3.7,2.7,2.3,3.3,1.9,2.5,2,2.4,1.8,2.8,2.5,2.7,2.1,4.2,2.3,49
