FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Willian,MID,CHE,6800000,1,95,3.65384615384615,5.37330316742081E-07,1.39705882352941E-05,0,1422714,0,8,0,0,0,4,0,14,19181,-2,0,95,2,0.5,0,3.5,8,0,9,0,7,6.8,904155,0,0,0,3,1221,3671,0,0,363,West Brom,Man Utd,Man City,Crystal Palace,Burnley,4.3,2.1,2.2,3.8,3.2,3.3,4.1,3.3,4.6,3.5,3,3.6,150.8
Jack,Wilshere,MID,ARS,5300000,1,33,1.26923076923077,2.39477503628447E-07,6.22641509433962E-06,0,83971,4,12,0,0,0,1,0,6.2,6334,-2,1,33,2,0.2,0,1,2,0,2,0,2,1.1,132478,0,0,0,0,821,1149,-1,0,168,Tottenham,Man City,Brighton,Watford,Leicester,0.6,0.6,0.6,0.7,0.6,0.8,0.8,0.6,0.9,0.6,0.8,0.6,50.6
Callum,Wilson,FWD,BOU,5900000,2,73,4.6,7.79661016949152E-07,1.23728813559322E-05,0,402221,0,14,0,0,0,7,0,12.4,13293,-1,0,73,1,1.2,0,7,10,0,4,0,2,9.4,915826,0,0,0,3,1146,35273,0,0,242,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,4.9,5.8,5.1,5.4,6.2,5.4,6.1,4.3,5.5,5.6,5.5,4.8,104.3
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,19685,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15275,0,0,0,0,0,8,0,0,0,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Wimmer,DEF,STK,4200000,0,19,1.1,2.61904761904762E-07,4.52380952380952E-06,0,50785,5,32,0,0,0,0,0,4.5,678,-3,0,19,3,0.1,0,0.3,1,0,1,0,0,0.4,52133,0,0,0,0,1321,121,0,0,196,Brighton,Leicester,Southampton,Man City,Everton,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,1.2,0.6,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.19230769230769,2.48397435897436E-07,6.45833333333333E-06,0,29279,0,9,0,0,0,0,0,6.5,121,-2,0,31,2,0,0,0,0,0,4,0,1,0.1,28047,0,0,0,0,768,17,0,0,167,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0.8,0.6,0.9,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,33.1
Chris,Wood,FWD,BUR,6200000,0,49,3.3,5.32258064516129E-07,7.90322580645161E-06,0,293283,1,6,0,0,0,4,0,7.9,604,-3,0,49,3,0,0,0,8,0,7,0,0,0.6,298991,0,0,0,0,1021,33,0,0,126,Swansea,Southampton,Everton,West Ham,Chelsea,3,3.6,3.8,3,2.6,3,3.4,3.8,3.5,3.9,2.3,3.7,61.9
Ben,Woodburn,MID,LIV,4200000,0,0,0,0,0,0,27757,0,0,0,0,0,0,0,0,661,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,30150,0,0,0,0,0,1054,0,0,0,Southampton,West Ham,Newcastle,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,8342,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15049,0,0,0,0,0,15,0,0,0,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5200000,2,78,3,5.76923076923077E-07,1.5E-05,0,1005683,5,34,0,0,0,1,0,15,10059,-3,0,78,3,0.5,0,2.5,2,0,9,0,5,7.2,911103,0,0,0,1,2260,3259,0,0,401,Tottenham,Man City,Brighton,Watford,Leicester,1.5,2.1,1.6,2.8,1.8,3.2,3,2.1,3.5,1.5,3,1.9,135
Claudio,Yacob,MID,WBA,4300000,2,18,0.692307692307692,1.61001788908766E-07,4.18604651162791E-06,0,29282,4,13,0,0,0,0,0,4.2,216,-2,0,18,2,0.2,0,1,0,0,3,0,0,0.3,22173,0,0,0,0,707,288,0,0,96,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.7
,Yaya Toure,MID,MCI,6000000,0,7,0.269230769230769,4.48717948717949E-08,1.16666666666667E-06,0,78839,1,1,0,0,0,0,0,1.2,180,-5,0,7,5,0,0,0,0,0,0,0,1,0.7,11004,0,0,0,0,89,72,0,0,43,Leicester,Arsenal,Chelsea,Stoke,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.3
DeAndre,Yedlin,DEF,NEW,4400000,2,47,2.1,4.77272727272727E-07,1.06818181818182E-05,0,51198,3,28,0,0,0,0,0,10.7,806,-1,0,47,1,0.3,0,1.5,2,0,3,0,1,0.8,70933,1,0,0,1,1829,348,0,0,296,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,1.8,1.3,1.6,1.9,1.4,2.1,1.3,2.3,1.1,1.9,1.9,1.8,60.2
Maya,Yoshida,DEF,SOU,4700000,0,66,3.7,7.87234042553191E-07,1.40425531914894E-05,0,434129,1,24,0,0,0,2,0,14,4380,-3,0,66,3,0,0,0,6,0,5,0,1,2.7,467018,0,0,0,0,1534,410,0,0,335,Liverpool,Burnley,Stoke,Newcastle,Swansea,4.4,4.1,4.6,3.6,3.6,4.2,3.7,4.1,3.3,3.6,2.9,3.6,73
Ashley,Young,MID,MUN,5000000,0,75,3.9,7.8E-07,1.5E-05,0,479157,5,16,0,0,0,2,0,15,10737,0,0,75,0,0.2,0,1,10,0,8,0,5,2.2,575661,0,0,0,1,1614,1764,0,0,356,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,3.6,4,2.9,3.7,3.2,4.6,2.1,5,3.4,4.9,2.8,4,96.4
Pablo,Zabaleta,DEF,WHU,4900000,1,60,2.4,4.89795918367347E-07,1.22448979591837E-05,0,196500,7,40,0,0,0,0,0,12.2,2087,-1,0,60,1,0.4,0,1.8,6,0,6,0,0,2.2,130470,0,0,0,0,2209,772,0,0,392,Watford,Liverpool,Swansea,Burnley,Man Utd,2.6,1.8,1.6,2.5,2.4,2.5,1.8,2.6,1.7,2,1.4,2.1,72
Wilfried,Zaha,MID,CRY,6900000,2,72,3.6,5.21739130434783E-07,1.04347826086957E-05,0,1328097,3,24,0,0,0,4,0,10.4,14457,-1,0,72,1,0.3,0,2.3,0,0,6,0,3,4.9,509200,0,0,0,0,1786,1634,0,0,208,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,3.4,3.3,2.7,3.1,3.1,3.2,4,2.9,3.9,2.8,4.4,162.5
,Zanka,DEF,HUD,4500000,1,68,2.6,5.77777777777778E-07,1.51111111111111E-05,0,529218,4,46,0,0,0,0,0,15.1,6095,0,0,68,0,0.2,0,0.8,4,0,7,0,2,6.3,683256,0,0,0,2,2340,2798,0,0,429,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,2.4,1.6,1.6,2.5,3.9,1.7,2,3,1.9,2.5,1.6,3.4,67
Davide,Zappacosta,DEF,CHE,5900000,0,46,1.76923076923077,2.9986962190352E-07,7.79661016949152E-06,0,45908,0,11,0,0,0,1,0,7.8,392,-1,0,46,1,0.1,0,0.5,1,0,4,0,1,0.2,51801,0,0,0,0,787,288,0,0,183,West Brom,Man Utd,Man City,Crystal Palace,Burnley,1.4,0.9,1,2.3,1.3,1.4,1.7,1.4,1.7,1,1.5,1,55.6
Mauro,Zarate,FWD,WAT,5400000,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,1749,0,0,0,0,0,2,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvin,Zeegelaar,DEF,WAT,4300000,2,27,1.03846153846154,2.41502683363149E-07,6.27906976744186E-06,0,86709,4,17,0,0,0,0,0,6.3,699,-2,0,27,2,0.2,0,1,5,0,2,0,2,0.5,108113,0,0,0,1,938,410,0,1,183,West Ham,Everton,West Brom,Arsenal,Liverpool,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.5,1.1,0.5,0.5,0.5,34.1
Oleksandr,Zinchenko,MID,MCI,5000000,0,6,0.230769230769231,4.61538461538462E-08,1.2E-06,0,676,0,1,0,0,0,0,0,1.2,115,0,0,6,0,0.3,0,1.3,0,0,1,0,0,0,1123,0,0,0,0,197,26,0,0,47,Leicester,Arsenal,Chelsea,Stoke,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.7
Kurt,Zouma,DEF,STK,5400000,1,61,2.7,5E-07,1.12962962962963E-05,0,143608,1,39,0,0,0,1,0,11.3,716,-1,0,61,1,0.6,0,3.5,4,0,5,0,0,1.9,76863,0,0,0,0,2045,1134,0,0,399,Brighton,Leicester,Southampton,Man City,Everton,3.4,1.8,2.5,2.4,2.5,2,2.8,2.4,2.9,2.2,4,2,84.9
